Installment,Region,Channel,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,Version,GameType,ReserveType,FinalPrice,ReservesLevel
Shooter 5,USA,Digital,Nintendo,2015,3,3,4,NonCasual,Pre-Purchase,59.99000162,193
Shooter 5,USA,Digital,Nintendo,2015,3,5,4,NonCasual,Pre-Order,59.99000162,31434
Shooter 5,USA,Digital,Nintendo,2015,3,6,4,NonCasual,Pre-Purchase,59.99000162,5220
Shooter 5,USA,Digital,Nintendo,2015,3,7,4,NonCasual,Pre-Order,59.99000162,27499
Shooter 5,USA,Digital,Nintendo,2015,3,7,4,NonCasual,Pre-Purchase,59.99000162,61
Shooter 5,USA,Digital,Nintendo,2015,3,8,4,NonCasual,Pre-Purchase,59.99000162,3647
Shooter 5,USA,Digital,Nintendo,2015,3,9,4,NonCasual,Pre-Purchase,59.99000162,70
Shooter 5,USA,Digital,Nintendo,2015,3,11,4,NonCasual,Pre-Purchase,59.99000162,43
Shooter 5,USA,Digital,Nintendo,2015,3,12,4,NonCasual,Pre-Purchase,59.99000162,41
Shooter 5,USA,Digital,Nintendo,2015,3,13,4,NonCasual,Pre-Order,59.99000162,18209
Shooter 5,USA,Digital,Nintendo,2015,3,13,4,NonCasual,Pre-Purchase,59.99000162,63
Shooter 5,USA,Digital,Nintendo,2015,3,15,4,NonCasual,Pre-Order,59.99000162,17046
Shooter 5,USA,Digital,Nintendo,2015,3,32,4,NonCasual,Pre-Order,59.99000162,2669
Shooter 5,USA,Digital,Nintendo,2015,3,41,4,NonCasual,Pre-Purchase,59.99000162,300
Shooter 5,USA,Digital,PC,2015,3,0,4,NonCasual,Pre-Purchase,59.99000162,13163
Shooter 5,USA,Digital,PC,2015,3,1,4,NonCasual,Pre-Purchase,59.99000162,59145
Shooter 5,USA,Digital,PC,2015,3,2,4,NonCasual,Pre-Order,59.99000162,14599
Shooter 5,USA,Digital,PC,2015,3,2,4,NonCasual,Pre-Purchase,59.99000162,190
Shooter 5,USA,Digital,PC,2015,3,3,4,NonCasual,Pre-Order,59.99000162,40217
Shooter 5,USA,Digital,PC,2015,3,3,4,NonCasual,Pre-Purchase,59.99000162,19143
Shooter 5,USA,Digital,PC,2015,3,4,4,NonCasual,Pre-Purchase,59.99000162,21229
Shooter 5,USA,Digital,PC,2015,3,5,4,NonCasual,Pre-Purchase,59.99000162,8439
Shooter 5,USA,Digital,PC,2015,3,6,4,NonCasual,Pre-Order,59.99000162,29421
Shooter 5,USA,Digital,PC,2015,3,6,4,NonCasual,Pre-Purchase,59.99000162,320
Shooter 5,USA,Digital,PC,2015,3,7,4,NonCasual,Pre-Purchase,59.99000162,5944
Shooter 5,USA,Digital,PC,2015,3,8,4,NonCasual,Pre-Purchase,59.99000162,1265
Shooter 5,USA,Digital,PC,2015,3,9,4,NonCasual,Pre-Order,59.99000162,5401
Shooter 5,USA,Digital,PC,2015,3,9,4,NonCasual,Pre-Purchase,59.99000162,1197
Shooter 5,USA,Digital,PC,2015,3,10,4,NonCasual,Pre-Purchase,59.99000162,3132
Shooter 5,USA,Digital,PC,2015,3,11,4,NonCasual,Pre-Purchase,59.99000162,3758
Shooter 5,USA,Digital,PC,2015,3,12,4,NonCasual,Pre-Purchase,59.99000162,3010
Shooter 5,USA,Digital,PC,2015,3,13,4,NonCasual,Pre-Purchase,59.99000162,1674
Shooter 5,USA,Digital,PC,2015,3,14,4,NonCasual,Pre-Order,59.99000162,17391
Shooter 5,USA,Digital,PC,2015,3,14,4,NonCasual,Pre-Purchase,59.99000162,2242
Shooter 5,USA,Digital,PC,2015,3,15,4,NonCasual,Pre-Purchase,59.99000162,538
Shooter 5,USA,Digital,PC,2015,3,16,4,NonCasual,Pre-Purchase,59.99000162,373
Shooter 5,USA,Digital,PC,2015,3,17,4,NonCasual,Pre-Purchase,59.99000162,87
Shooter 5,USA,Digital,PC,2015,3,18,4,NonCasual,Pre-Purchase,59.99000162,1158
Shooter 5,USA,Digital,PC,2015,3,19,4,NonCasual,Pre-Purchase,59.99000162,31
Shooter 5,USA,Digital,PC,2015,3,20,4,NonCasual,Pre-Purchase,59.99000162,583
Shooter 5,USA,Digital,PC,2015,3,21,4,NonCasual,Pre-Purchase,59.99000162,1400
Shooter 5,USA,Digital,PC,2015,3,22,4,NonCasual,Pre-Order,59.99000162,2879
Shooter 5,USA,Digital,PC,2015,3,23,4,NonCasual,Pre-Order,59.99000162,14584
Shooter 5,USA,Digital,PC,2015,3,24,4,NonCasual,Pre-Order,59.99000162,2672
Shooter 5,USA,Digital,PC,2015,3,24,4,NonCasual,Pre-Purchase,59.99000162,30
Shooter 5,USA,Digital,PC,2015,3,25,4,NonCasual,Pre-Purchase,59.99000162,993
Shooter 5,USA,Digital,PC,2015,3,26,4,NonCasual,Pre-Purchase,59.99000162,1431
Shooter 5,USA,Digital,PC,2015,3,27,4,NonCasual,Pre-Order,59.99000162,13016
Shooter 5,USA,Digital,PC,2015,3,27,4,NonCasual,Pre-Purchase,59.99000162,1243
Shooter 5,USA,Digital,PC,2015,3,28,4,NonCasual,Pre-Order,59.99000162,3449
Shooter 5,USA,Digital,PC,2015,3,28,4,NonCasual,Pre-Purchase,59.99000162,1894
Shooter 5,USA,Digital,PC,2015,3,29,4,NonCasual,Pre-Purchase,59.99000162,136
Shooter 5,USA,Digital,PC,2015,3,30,4,NonCasual,Pre-Order,59.99000162,11552
Shooter 5,USA,Digital,PC,2015,3,30,4,NonCasual,Pre-Purchase,59.99000162,1984
Shooter 5,USA,Digital,PC,2015,3,31,4,NonCasual,Pre-Purchase,59.99000162,1327
Shooter 5,USA,Digital,PC,2015,3,32,4,NonCasual,Pre-Purchase,59.99000162,743
Shooter 5,USA,Digital,PC,2015,3,33,4,NonCasual,Pre-Order,59.99000162,9664
Shooter 5,USA,Digital,PC,2015,3,33,4,NonCasual,Pre-Purchase,59.99000162,691
Shooter 5,USA,Digital,PC,2015,3,34,4,NonCasual,Pre-Order,59.99000162,8949
Shooter 5,USA,Digital,PC,2015,3,34,4,NonCasual,Pre-Purchase,59.99000162,789
Shooter 5,USA,Digital,PC,2015,3,35,4,NonCasual,Pre-Order,59.99000162,8367
Shooter 5,USA,Digital,PC,2015,3,35,4,NonCasual,Pre-Purchase,59.99000162,664
Shooter 5,USA,Digital,PC,2015,3,36,4,NonCasual,Pre-Order,59.99000162,9907
Shooter 5,USA,Digital,PC,2015,3,36,4,NonCasual,Pre-Purchase,59.99000162,682
Shooter 5,USA,Digital,PC,2015,3,37,4,NonCasual,Pre-Order,59.99000162,7238
Shooter 5,USA,Digital,PC,2015,3,37,4,NonCasual,Pre-Purchase,59.99000162,542
Shooter 5,USA,Digital,PC,2015,3,38,4,NonCasual,Pre-Order,59.99000162,8411
Shooter 5,USA,Digital,PC,2015,3,38,4,NonCasual,Pre-Purchase,59.99000162,503
Shooter 5,USA,Digital,PC,2015,3,39,4,NonCasual,Pre-Order,59.99000162,7677
Shooter 5,USA,Digital,PC,2015,3,39,4,NonCasual,Pre-Purchase,59.99000162,499
Shooter 5,USA,Digital,PC,2015,3,40,4,NonCasual,Pre-Order,59.99000162,6915
Shooter 5,USA,Digital,PC,2015,3,40,4,NonCasual,Pre-Purchase,59.99000162,382
Shooter 5,USA,Digital,PC,2015,3,41,4,NonCasual,Pre-Order,59.99000162,6046
Shooter 5,USA,Digital,PC,2015,3,41,4,NonCasual,Pre-Purchase,59.99000162,375
Shooter 5,USA,Digital,PC,2015,3,42,4,NonCasual,Pre-Order,59.99000162,3894
Shooter 5,USA,Digital,PC,2015,3,42,4,NonCasual,Pre-Purchase,59.99000162,278
Shooter 5,USA,Digital,PC,2015,3,43,4,NonCasual,Pre-Order,59.99000162,3425
Shooter 5,USA,Digital,PC,2015,3,43,4,NonCasual,Pre-Purchase,59.99000162,28
Shooter 5,USA,Digital,PC,2015,3,44,4,NonCasual,Pre-Purchase,59.99000162,118
Shooter 5,USA,Digital,PS,2015,3,0,4,NonCasual,Pre-Order,59.41780772,91904
Shooter 5,USA,Digital,PS,2015,3,0,4,NonCasual,Pre-Purchase,59.41780772,167398
Shooter 5,USA,Digital,PS,2015,3,1,4,NonCasual,Pre-Order,59.41780772,42898
Shooter 5,USA,Digital,PS,2015,3,1,4,NonCasual,Pre-Purchase,59.41780772,47766
Shooter 5,USA,Digital,PS,2015,3,2,4,NonCasual,Pre-Order,59.41780772,74745
Shooter 5,USA,Digital,PS,2015,3,2,4,NonCasual,Pre-Purchase,59.41780772,39632
Shooter 5,USA,Digital,PS,2015,3,3,4,NonCasual,Pre-Order,59.41780772,20225
Shooter 5,USA,Digital,PS,2015,3,3,4,NonCasual,Pre-Purchase,59.41780772,25039
Shooter 5,USA,Digital,PS,2015,3,4,4,NonCasual,Pre-Order,59.41780772,50613
Shooter 5,USA,Digital,PS,2015,3,4,4,NonCasual,Pre-Purchase,59.41780772,16069
Shooter 5,USA,Digital,PS,2015,3,5,4,NonCasual,Pre-Order,59.41780772,21672
Shooter 5,USA,Digital,PS,2015,3,5,4,NonCasual,Pre-Purchase,59.41780772,21194
Shooter 5,USA,Digital,PS,2015,3,6,4,NonCasual,Pre-Order,59.41780772,19666
Shooter 5,USA,Digital,PS,2015,3,6,4,NonCasual,Pre-Purchase,59.41780772,13004
Shooter 5,USA,Digital,PS,2015,3,7,4,NonCasual,Pre-Order,59.41780772,17746
Shooter 5,USA,Digital,PS,2015,3,7,4,NonCasual,Pre-Purchase,59.41780772,14925
Shooter 5,USA,Digital,PS,2015,3,8,4,NonCasual,Pre-Order,59.41780772,16007
Shooter 5,USA,Digital,PS,2015,3,8,4,NonCasual,Pre-Purchase,59.41780772,12079
Shooter 5,USA,Digital,PS,2015,3,9,4,NonCasual,Pre-Order,59.41780772,29725
Shooter 5,USA,Digital,PS,2015,3,9,4,NonCasual,Pre-Purchase,59.41780772,10912
Shooter 5,USA,Digital,PS,2015,3,10,4,NonCasual,Pre-Order,59.41780772,34649
Shooter 5,USA,Digital,PS,2015,3,10,4,NonCasual,Pre-Purchase,59.41780772,10002
Shooter 5,USA,Digital,PS,2015,3,11,4,NonCasual,Pre-Order,59.41780772,32777
Shooter 5,USA,Digital,PS,2015,3,11,4,NonCasual,Pre-Purchase,59.41780772,8195
Shooter 5,USA,Digital,PS,2015,3,12,4,NonCasual,Pre-Order,59.41780772,26393
Shooter 5,USA,Digital,PS,2015,3,12,4,NonCasual,Pre-Purchase,59.41780772,7574
Shooter 5,USA,Digital,PS,2015,3,13,4,NonCasual,Pre-Order,59.41780772,6733
Shooter 5,USA,Digital,PS,2015,3,13,4,NonCasual,Pre-Purchase,59.41780772,7670
Shooter 5,USA,Digital,PS,2015,3,14,4,NonCasual,Pre-Order,59.41780772,9419
Shooter 5,USA,Digital,PS,2015,3,14,4,NonCasual,Pre-Purchase,59.41780772,4261
Shooter 5,USA,Digital,PS,2015,3,15,4,NonCasual,Pre-Order,59.41780772,9044
Shooter 5,USA,Digital,PS,2015,3,15,4,NonCasual,Pre-Purchase,59.41780772,4826
Shooter 5,USA,Digital,PS,2015,3,16,4,NonCasual,Pre-Order,59.41780772,22050
Shooter 5,USA,Digital,PS,2015,3,16,4,NonCasual,Pre-Purchase,59.41780772,5071
Shooter 5,USA,Digital,PS,2015,3,17,4,NonCasual,Pre-Order,59.41780772,5090
Shooter 5,USA,Digital,PS,2015,3,17,4,NonCasual,Pre-Purchase,59.41780772,4103
Shooter 5,USA,Digital,PS,2015,3,18,4,NonCasual,Pre-Order,59.41780772,20851
Shooter 5,USA,Digital,PS,2015,3,18,4,NonCasual,Pre-Purchase,59.41780772,5281
Shooter 5,USA,Digital,PS,2015,3,19,4,NonCasual,Pre-Order,59.41780772,20347
Shooter 5,USA,Digital,PS,2015,3,19,4,NonCasual,Pre-Purchase,59.41780772,4323
Shooter 5,USA,Digital,PS,2015,3,20,4,NonCasual,Pre-Order,59.41780772,4645
Shooter 5,USA,Digital,PS,2015,3,20,4,NonCasual,Pre-Purchase,59.41780772,4001
Shooter 5,USA,Digital,PS,2015,3,21,4,NonCasual,Pre-Order,59.41780772,22587
Shooter 5,USA,Digital,PS,2015,3,21,4,NonCasual,Pre-Purchase,59.41780772,3548
Shooter 5,USA,Digital,PS,2015,3,22,4,NonCasual,Pre-Order,59.41780772,4364
Shooter 5,USA,Digital,PS,2015,3,22,4,NonCasual,Pre-Purchase,59.41780772,2914
Shooter 5,USA,Digital,PS,2015,3,23,4,NonCasual,Pre-Order,59.41780772,4210
Shooter 5,USA,Digital,PS,2015,3,23,4,NonCasual,Pre-Purchase,59.41780772,4891
Shooter 5,USA,Digital,PS,2015,3,24,4,NonCasual,Pre-Order,59.41780772,18323
Shooter 5,USA,Digital,PS,2015,3,24,4,NonCasual,Pre-Purchase,59.41780772,4635
Shooter 5,USA,Digital,PS,2015,3,25,4,NonCasual,Pre-Order,59.41780772,13913
Shooter 5,USA,Digital,PS,2015,3,25,4,NonCasual,Pre-Purchase,59.41780772,3967
Shooter 5,USA,Digital,PS,2015,3,26,4,NonCasual,Pre-Order,59.41780772,2492
Shooter 5,USA,Digital,PS,2015,3,26,4,NonCasual,Pre-Purchase,59.41780772,3293
Shooter 5,USA,Digital,PS,2015,3,27,4,NonCasual,Pre-Order,59.41780772,3617
Shooter 5,USA,Digital,PS,2015,3,27,4,NonCasual,Pre-Purchase,59.41780772,3333
Shooter 5,USA,Digital,PS,2015,3,28,4,NonCasual,Pre-Order,59.41780772,12643
Shooter 5,USA,Digital,PS,2015,3,28,4,NonCasual,Pre-Purchase,59.41780772,2462
Shooter 5,USA,Digital,PS,2015,3,29,4,NonCasual,Pre-Order,59.41780772,3315
Shooter 5,USA,Digital,PS,2015,3,29,4,NonCasual,Pre-Purchase,59.41780772,484
Shooter 5,USA,Digital,PS,2015,3,30,4,NonCasual,Pre-Purchase,59.41780772,989
Shooter 5,USA,Digital,PS,2015,3,31,4,NonCasual,Pre-Order,59.41780772,1937
Shooter 5,USA,Digital,PS,2015,3,31,4,NonCasual,Pre-Purchase,59.41780772,493
Shooter 5,USA,Digital,PS,2015,3,32,4,NonCasual,Pre-Purchase,59.41780772,944
Shooter 5,USA,Digital,PS,2015,3,33,4,NonCasual,Pre-Order,59.41780772,2490
Shooter 5,USA,Digital,PS,2015,3,33,4,NonCasual,Pre-Purchase,59.41780772,910
Shooter 5,USA,Digital,PS,2015,3,34,4,NonCasual,Pre-Order,59.41780772,2336
Shooter 5,USA,Digital,PS,2015,3,34,4,NonCasual,Pre-Purchase,59.41780772,789
Shooter 5,USA,Digital,PS,2015,3,35,4,NonCasual,Pre-Order,59.41780772,2199
Shooter 5,USA,Digital,PS,2015,3,35,4,NonCasual,Pre-Purchase,59.41780772,334
Shooter 5,USA,Digital,PS,2015,3,36,4,NonCasual,Pre-Purchase,59.41780772,727
Shooter 5,USA,Digital,PS,2015,3,37,4,NonCasual,Pre-Order,59.41780772,1904
Shooter 5,USA,Digital,PS,2015,3,37,4,NonCasual,Pre-Purchase,59.41780772,794
Shooter 5,USA,Digital,PS,2015,3,38,4,NonCasual,Pre-Purchase,59.41780772,744
Shooter 5,USA,Digital,PS,2015,3,39,4,NonCasual,Pre-Purchase,59.41780772,627
Shooter 5,USA,Digital,PS,2015,3,40,4,NonCasual,Pre-Purchase,59.41780772,607
Shooter 5,USA,Digital,PS,2015,3,41,4,NonCasual,Pre-Purchase,59.41780772,154
Shooter 5,USA,Digital,PS,2015,3,42,4,NonCasual,Pre-Purchase,59.41780772,254
Shooter 5,USA,Digital,PS,2015,3,43,4,NonCasual,Pre-Purchase,59.41780772,851
Shooter 5,USA,Digital,PS,2015,3,44,4,NonCasual,Pre-Order,59.41780772,931
Shooter 5,USA,Digital,PS,2015,3,44,4,NonCasual,Pre-Purchase,59.41780772,144
Shooter 5,USA,Digital,XBOX,2015,3,0,4,NonCasual,Pre-Order,59.98999976,69831
Shooter 5,USA,Digital,XBOX,2015,3,0,4,NonCasual,Pre-Purchase,59.98999976,63743
Shooter 5,USA,Digital,XBOX,2015,3,1,4,NonCasual,Pre-Order,59.98999976,86632
Shooter 5,USA,Digital,XBOX,2015,3,1,4,NonCasual,Pre-Purchase,59.98999976,21238
Shooter 5,USA,Digital,XBOX,2015,3,2,4,NonCasual,Pre-Purchase,59.98999976,10668
Shooter 5,USA,Digital,XBOX,2015,3,3,4,NonCasual,Pre-Order,59.98999976,10968
Shooter 5,USA,Digital,XBOX,2015,3,3,4,NonCasual,Pre-Purchase,59.98999976,9670
Shooter 5,USA,Digital,XBOX,2015,3,4,4,NonCasual,Pre-Order,59.98999976,8413
Shooter 5,USA,Digital,XBOX,2015,3,4,4,NonCasual,Pre-Purchase,59.98999976,810
Shooter 5,USA,Digital,XBOX,2015,3,5,4,NonCasual,Pre-Purchase,59.98999976,420
Shooter 5,USA,Digital,XBOX,2015,3,6,4,NonCasual,Pre-Purchase,59.98999976,6873
Shooter 5,USA,Digital,XBOX,2015,3,7,4,NonCasual,Pre-Purchase,59.98999976,345
Shooter 5,USA,Digital,XBOX,2015,3,8,4,NonCasual,Pre-Order,59.98999976,24397
Shooter 5,USA,Digital,XBOX,2015,3,8,4,NonCasual,Pre-Purchase,59.98999976,336
Shooter 5,USA,Digital,XBOX,2015,3,9,4,NonCasual,Pre-Purchase,59.98999976,2745
Shooter 5,USA,Digital,XBOX,2015,3,10,4,NonCasual,Pre-Purchase,59.98999976,243
Shooter 5,USA,Digital,XBOX,2015,3,11,4,NonCasual,Pre-Purchase,59.98999976,234
Shooter 5,USA,Digital,XBOX,2015,3,12,4,NonCasual,Pre-Order,59.98999976,4327
Shooter 5,USA,Digital,XBOX,2015,3,12,4,NonCasual,Pre-Purchase,59.98999976,631
Shooter 5,USA,Digital,XBOX,2015,3,13,4,NonCasual,Pre-Order,59.98999976,4059
Shooter 5,USA,Digital,XBOX,2015,3,13,4,NonCasual,Pre-Purchase,59.98999976,935
Shooter 5,USA,Digital,XBOX,2015,3,14,4,NonCasual,Pre-Purchase,59.98999976,1873
Shooter 5,USA,Digital,XBOX,2015,3,15,4,NonCasual,Pre-Purchase,59.98999976,2405
Shooter 5,USA,Digital,XBOX,2015,3,16,4,NonCasual,Pre-Order,59.98999976,3476
Shooter 5,USA,Digital,XBOX,2015,3,16,4,NonCasual,Pre-Purchase,59.98999976,1949
Shooter 5,USA,Digital,XBOX,2015,3,17,4,NonCasual,Pre-Order,59.98999976,19578
Shooter 5,USA,Digital,XBOX,2015,3,17,4,NonCasual,Pre-Purchase,59.98999976,2812
Shooter 5,USA,Digital,XBOX,2015,3,18,4,NonCasual,Pre-Order,59.98999976,3243
Shooter 5,USA,Digital,XBOX,2015,3,18,4,NonCasual,Pre-Purchase,59.98999976,287
Shooter 5,USA,Digital,XBOX,2015,3,19,4,NonCasual,Pre-Order,59.98999976,3145
Shooter 5,USA,Digital,XBOX,2015,3,19,4,NonCasual,Pre-Purchase,59.98999976,2080
Shooter 5,USA,Digital,XBOX,2015,3,20,4,NonCasual,Pre-Order,59.98999976,18391
Shooter 5,USA,Digital,XBOX,2015,3,20,4,NonCasual,Pre-Purchase,59.98999976,1663
Shooter 5,USA,Digital,XBOX,2015,3,21,4,NonCasual,Pre-Purchase,59.98999976,1090
Shooter 5,USA,Digital,XBOX,2015,3,22,4,NonCasual,Pre-Order,59.98999976,14890
Shooter 5,USA,Digital,XBOX,2015,3,22,4,NonCasual,Pre-Purchase,59.98999976,2862
Shooter 5,USA,Digital,XBOX,2015,3,23,4,NonCasual,Pre-Order,59.98999976,2784
Shooter 5,USA,Digital,XBOX,2015,3,23,4,NonCasual,Pre-Purchase,59.98999976,695
Shooter 5,USA,Digital,XBOX,2015,3,24,4,NonCasual,Pre-Purchase,59.98999976,714
Shooter 5,USA,Digital,XBOX,2015,3,25,4,NonCasual,Pre-Order,59.98999976,6511
Shooter 5,USA,Digital,XBOX,2015,3,25,4,NonCasual,Pre-Purchase,59.98999976,227
Shooter 5,USA,Digital,XBOX,2015,3,26,4,NonCasual,Pre-Order,59.98999976,17416
Shooter 5,USA,Digital,XBOX,2015,3,26,4,NonCasual,Pre-Purchase,59.98999976,229
Shooter 5,USA,Digital,XBOX,2015,3,27,4,NonCasual,Pre-Order,59.98999976,2380
Shooter 5,USA,Digital,XBOX,2015,3,27,4,NonCasual,Pre-Purchase,59.98999976,165
Shooter 5,USA,Digital,XBOX,2015,3,28,4,NonCasual,Pre-Order,59.98999976,2296
Shooter 5,USA,Digital,XBOX,2015,3,28,4,NonCasual,Pre-Purchase,59.98999976,193
Shooter 5,USA,Digital,XBOX,2015,3,29,4,NonCasual,Pre-Order,59.98999976,14487
Shooter 5,USA,Digital,XBOX,2015,3,29,4,NonCasual,Pre-Purchase,59.98999976,3720
Shooter 5,USA,Digital,XBOX,2015,3,30,4,NonCasual,Pre-Order,59.98999976,5108
Shooter 5,USA,Digital,XBOX,2015,3,30,4,NonCasual,Pre-Purchase,59.98999976,1111
Shooter 5,USA,Digital,XBOX,2015,3,31,4,NonCasual,Pre-Order,59.98999976,13902
Shooter 5,USA,Digital,XBOX,2015,3,31,4,NonCasual,Pre-Purchase,59.98999976,1955
Shooter 5,USA,Digital,XBOX,2015,3,32,4,NonCasual,Pre-Order,59.98999976,12148
Shooter 5,USA,Digital,XBOX,2015,3,32,4,NonCasual,Pre-Purchase,59.98999976,1813
Shooter 5,USA,Digital,XBOX,2015,3,33,4,NonCasual,Pre-Order,59.98999976,1716
Shooter 5,USA,Digital,XBOX,2015,3,33,4,NonCasual,Pre-Purchase,59.98999976,1738
Shooter 5,USA,Digital,XBOX,2015,3,34,4,NonCasual,Pre-Order,59.98999976,1637
Shooter 5,USA,Digital,XBOX,2015,3,34,4,NonCasual,Pre-Purchase,59.98999976,1590
Shooter 5,USA,Digital,XBOX,2015,3,35,4,NonCasual,Pre-Order,59.98999976,1570
Shooter 5,USA,Digital,XBOX,2015,3,35,4,NonCasual,Pre-Purchase,59.98999976,2025
Shooter 5,USA,Digital,XBOX,2015,3,36,4,NonCasual,Pre-Order,59.98999976,1469
Shooter 5,USA,Digital,XBOX,2015,3,36,4,NonCasual,Pre-Purchase,59.98999976,1497
Shooter 5,USA,Digital,XBOX,2015,3,37,4,NonCasual,Pre-Order,59.98999976,1348
Shooter 5,USA,Digital,XBOX,2015,3,37,4,NonCasual,Pre-Purchase,59.98999976,1433
Shooter 5,USA,Digital,XBOX,2015,3,38,4,NonCasual,Pre-Order,59.98999976,1244
Shooter 5,USA,Digital,XBOX,2015,3,38,4,NonCasual,Pre-Purchase,59.98999976,1351
Shooter 5,USA,Digital,XBOX,2015,3,39,4,NonCasual,Pre-Order,59.98999976,1157
Shooter 5,USA,Digital,XBOX,2015,3,39,4,NonCasual,Pre-Purchase,59.98999976,1246
Shooter 5,USA,Digital,XBOX,2015,3,40,4,NonCasual,Pre-Order,59.98999976,1013
Shooter 5,USA,Digital,XBOX,2015,3,40,4,NonCasual,Pre-Purchase,59.98999976,1101
Shooter 5,USA,Digital,XBOX,2015,3,41,4,NonCasual,Pre-Order,59.98999976,816
Shooter 5,USA,Digital,XBOX,2015,3,41,4,NonCasual,Pre-Purchase,59.98999976,971
Shooter 5,USA,Digital,XBOX,2015,3,42,4,NonCasual,Pre-Order,59.98999976,1304
Shooter 5,USA,Digital,XBOX,2015,3,42,4,NonCasual,Pre-Purchase,59.98999976,688
Shooter 5,USA,Digital,XBOX,2015,3,43,4,NonCasual,Pre-Order,59.98999976,365
Shooter 5,USA,Digital,XBOX,2015,3,43,4,NonCasual,Pre-Purchase,59.98999976,25
Shooter 5,USA,Digital,XBOX,2015,3,44,4,NonCasual,Pre-Order,59.98999976,160
Shooter 5,USA,Digital,XBOX,2015,3,44,4,NonCasual,Pre-Purchase,59.98999976,63
Shooter 5,USA,Retail,Nintendo,2015,3,0,4,NonCasual,Pre-Order,59.99000162,11804
Shooter 5,USA,Retail,Nintendo,2015,3,1,4,NonCasual,Pre-Order,59.99000162,1660
Shooter 5,USA,Retail,Nintendo,2015,3,2,4,NonCasual,Pre-Order,59.99000162,9812
Shooter 5,USA,Retail,Nintendo,2015,3,5,4,NonCasual,Pre-Order,59.99000162,18618
Shooter 5,USA,Retail,Nintendo,2015,3,6,4,NonCasual,Pre-Order,59.99000162,13046
Shooter 5,USA,Retail,Nintendo,2015,3,7,4,NonCasual,Pre-Order,59.99000162,7007
Shooter 5,USA,Retail,Nintendo,2015,3,9,4,NonCasual,Pre-Order,59.99000162,9008
Shooter 5,USA,Retail,Nintendo,2015,3,10,4,NonCasual,Pre-Order,59.99000162,3853
Shooter 5,USA,Retail,Nintendo,2015,3,11,4,NonCasual,Pre-Order,59.99000162,4437
Shooter 5,USA,Retail,Nintendo,2015,3,13,4,NonCasual,Pre-Order,59.99000162,3444
Shooter 5,USA,Retail,Nintendo,2015,3,25,4,NonCasual,Pre-Order,59.99000162,2956
Shooter 5,USA,Retail,Nintendo,2015,3,33,4,NonCasual,Pre-Order,59.99000162,1740
Shooter 5,USA,Retail,Nintendo,2015,3,34,4,NonCasual,Pre-Order,59.99000162,2009
Shooter 5,USA,Retail,Nintendo,2015,3,35,4,NonCasual,Pre-Order,59.99000162,899
Shooter 5,USA,Retail,Nintendo,2015,3,36,4,NonCasual,Pre-Order,59.99000162,867
Shooter 5,USA,Retail,Nintendo,2015,3,37,4,NonCasual,Pre-Order,59.99000162,12526
Shooter 5,USA,Retail,Nintendo,2015,3,38,4,NonCasual,Pre-Order,59.99000162,7982
Shooter 5,USA,Retail,Nintendo,2015,3,39,4,NonCasual,Pre-Order,59.99000162,1571
Shooter 5,USA,Retail,Nintendo,2015,3,40,4,NonCasual,Pre-Order,59.99000162,5695
Shooter 5,USA,Retail,Nintendo,2015,3,41,4,NonCasual,Pre-Order,59.99000162,5257
Shooter 5,USA,Retail,Nintendo,2015,3,44,4,NonCasual,Pre-Order,59.99000162,1474
Shooter 5,USA,Retail,PC,2015,3,0,4,NonCasual,Pre-Order,59.99000162,37799
Shooter 5,USA,Retail,PC,2015,3,1,4,NonCasual,Pre-Order,59.99000162,61623
Shooter 5,USA,Retail,PC,2015,3,2,4,NonCasual,Pre-Order,59.99000162,13312
Shooter 5,USA,Retail,PC,2015,3,3,4,NonCasual,Pre-Order,59.99000162,80709
Shooter 5,USA,Retail,PC,2015,3,4,4,NonCasual,Pre-Order,59.99000162,29289
Shooter 5,USA,Retail,PC,2015,3,5,4,NonCasual,Pre-Order,59.99000162,34436
Shooter 5,USA,Retail,PC,2015,3,6,4,NonCasual,Pre-Order,59.99000162,35951
Shooter 5,USA,Retail,PC,2015,3,7,4,NonCasual,Pre-Order,59.99000162,23723
Shooter 5,USA,Retail,PC,2015,3,8,4,NonCasual,Pre-Order,59.99000162,7746
Shooter 5,USA,Retail,PC,2015,3,9,4,NonCasual,Pre-Order,59.99000162,8304
Shooter 5,USA,Retail,PC,2015,3,10,4,NonCasual,Pre-Order,59.99000162,4120
Shooter 5,USA,Retail,PC,2015,3,11,4,NonCasual,Pre-Order,59.99000162,27917
Shooter 5,USA,Retail,PC,2015,3,12,4,NonCasual,Pre-Order,59.99000162,20169
Shooter 5,USA,Retail,PC,2015,3,13,4,NonCasual,Pre-Order,59.99000162,23982
Shooter 5,USA,Retail,PC,2015,3,14,4,NonCasual,Pre-Order,59.99000162,7345
Shooter 5,USA,Retail,PC,2015,3,15,4,NonCasual,Pre-Order,59.99000162,19554
Shooter 5,USA,Retail,PC,2015,3,16,4,NonCasual,Pre-Order,59.99000162,9757
Shooter 5,USA,Retail,PC,2015,3,17,4,NonCasual,Pre-Order,59.99000162,3112
Shooter 5,USA,Retail,PC,2015,3,18,4,NonCasual,Pre-Order,59.99000162,7719
Shooter 5,USA,Retail,PC,2015,3,19,4,NonCasual,Pre-Order,59.99000162,10888
