,Installment,Region,Channel,Edition,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,GameType,ReservesLevel,FinalPrice
10379,Samurai,USA,Retail,Standard,PS,2014,2,23,NonCasual,3829,59.99
10380,Samurai,USA,Retail,Standard,PS,2014,2,24,NonCasual,3994,59.99
10381,Samurai,USA,Retail,Standard,PS,2014,2,25,NonCasual,3554,59.99
10382,Samurai,USA,Retail,Standard,PS,2014,2,26,NonCasual,3446,59.99
10383,Samurai,USA,Retail,Standard,PS,2014,2,27,NonCasual,3331,59.99
10384,Samurai,USA,Retail,Standard,PS,2014,2,28,NonCasual,3234,59.99
10385,Samurai,USA,Retail,Standard,PS,2014,2,29,NonCasual,3115,59.99
10386,Samurai,USA,Retail,Standard,PS,2014,2,30,NonCasual,3032,59.99
10387,Samurai,USA,Retail,Standard,PS,2014,2,31,NonCasual,2948,59.99
10388,Samurai,USA,Retail,Standard,PS,2014,2,32,NonCasual,2874,59.99
10389,Samurai,USA,Retail,Standard,PS,2014,2,33,NonCasual,2757,59.99
10390,Samurai,USA,Retail,Standard,PS,2014,2,34,NonCasual,2611,59.99
10391,Samurai,USA,Retail,Standard,PS,2014,2,35,NonCasual,2324,59.99
10392,Samurai,USA,Retail,Standard,PS,2014,2,36,NonCasual,1802,59.99
10393,Samurai,USA,Retail,Standard,PS,2014,2,37,NonCasual,1767,59.99
10394,Samurai,USA,Retail,Standard,PS,2014,2,38,NonCasual,1747,59.99
10395,Samurai,USA,Retail,Standard,PS,2014,2,39,NonCasual,1726,59.99
10396,Samurai,USA,Retail,Standard,PS,2014,2,40,NonCasual,1713,59.99
10397,Samurai,USA,Retail,Standard,PS,2014,2,41,NonCasual,1703,59.99
10398,Samurai,USA,Retail,Standard,PS,2014,2,42,NonCasual,1674,59.99
10399,Samurai,USA,Retail,Standard,PS,2014,2,43,NonCasual,1646,59.99
10400,Samurai,USA,Retail,Standard,PS,2014,2,44,NonCasual,1612,59.99
10401,Samurai,USA,Retail,Standard,PS,2014,2,45,NonCasual,1591,59.99
10402,Samurai,USA,Retail,Standard,PS,2014,2,46,NonCasual,1581,59.99
10403,Samurai,USA,Retail,Standard,PS,2014,2,47,NonCasual,1570,59.99
10404,Samurai,USA,Retail,Standard,PS,2014,2,48,NonCasual,1560,59.99
10405,Samurai,USA,Retail,Standard,PS,2014,2,49,NonCasual,1538,59.99
10406,Samurai,USA,Retail,Standard,PS,2014,2,50,NonCasual,1517,59.99
10407,Samurai,USA,Retail,Standard,PS,2014,2,51,NonCasual,1508,59.99
10408,Samurai,USA,Retail,Standard,PS,2014,2,52,NonCasual,1488,59.99
10409,Samurai,USA,Retail,Standard,PS,2014,2,53,NonCasual,1471,59.99
10410,Samurai,USA,Retail,Standard,PS,2014,2,54,NonCasual,1456,59.99
10411,Samurai,USA,Retail,Standard,PS,2014,2,55,NonCasual,1410,59.99
10412,Samurai,USA,Retail,Standard,PS,2014,2,56,NonCasual,1392,59.99
10413,Samurai,USA,Retail,Standard,PS,2014,2,57,NonCasual,1340,59.99
10414,Samurai,USA,Retail,Standard,PS,2014,2,58,NonCasual,1141,59.99
10415,Samurai,USA,Retail,Standard,PS,2014,2,59,NonCasual,1159,59.99
10416,Samurai,USA,Retail,Standard,PS,2014,2,60,NonCasual,1146,59.99
10417,Samurai,USA,Retail,Standard,PS,2014,2,61,NonCasual,1079,59.99
10418,Samurai,USA,Retail,Standard,PS,2014,2,62,NonCasual,1011,59.99
10419,Samurai,USA,Retail,Standard,PS,2014,2,63,NonCasual,947,59.99
10420,Samurai,USA,Retail,Standard,PS,2014,2,64,NonCasual,771,59.99
10421,Samurai,USA,Retail,Standard,PS,2014,2,65,NonCasual,727,59.99
10422,Samurai,USA,Retail,Standard,PS,2014,2,66,NonCasual,714,59.99
10423,Samurai,USA,Retail,Standard,PS,2014,2,67,NonCasual,702,59.99
10424,Samurai,USA,Retail,Standard,PS,2014,2,68,NonCasual,696,59.99
10425,Samurai,USA,Retail,Standard,PS,2014,2,69,NonCasual,678,59.99
10426,Samurai,USA,Retail,Standard,PS,2014,2,70,NonCasual,677,59.99
10427,Samurai,USA,Retail,Standard,PS,2014,2,71,NonCasual,668,59.99
10428,Samurai,USA,Retail,Standard,PS,2014,2,72,NonCasual,653,59.99
10429,Samurai,USA,Retail,Standard,PS,2014,2,73,NonCasual,642,59.99
10430,Samurai,USA,Retail,Standard,PS,2014,2,74,NonCasual,629,59.99
10431,Samurai,USA,Retail,Standard,PS,2014,2,75,NonCasual,616,59.99
10432,Samurai,USA,Retail,Standard,PS,2014,2,76,NonCasual,602,59.99
10433,Samurai,USA,Retail,Standard,PS,2014,2,77,NonCasual,653,59.99
10434,Samurai,USA,Retail,Standard,PS,2014,2,78,NonCasual,529,59.99
10435,Samurai,USA,Retail,Standard,PS,2014,2,79,NonCasual,501,59.99
10436,Samurai,USA,Retail,Standard,PS,2014,2,80,NonCasual,485,59.99
10437,Samurai,USA,Retail,Standard,PS,2014,2,81,NonCasual,475,59.99
10438,Samurai,USA,Retail,Standard,PS,2014,2,82,NonCasual,459,59.99
10439,Samurai,USA,Retail,Standard,PS,2014,2,83,NonCasual,419,59.99
10440,Samurai,USA,Retail,Standard,PS,2014,2,84,NonCasual,384,59.99
10441,Samurai,USA,Retail,Standard,PS,2014,2,85,NonCasual,345,59.99
10442,Samurai,USA,Retail,Standard,PS,2014,2,86,NonCasual,293,59.99
10443,Samurai,USA,Retail,Standard,PS,2014,2,87,NonCasual,198,59.99
10444,Samurai,USA,Retail,Standard,PS,2014,2,88,NonCasual,0,59.99
10445,Samurai,USA,Retail,Standard,XBOX,2014,2,0,NonCasual,52751,59.99
10446,Samurai,USA,Retail,Standard,XBOX,2014,2,1,NonCasual,38907,59.99
10447,Samurai,USA,Retail,Standard,XBOX,2014,2,2,NonCasual,24949,59.99
10448,Samurai,USA,Retail,Standard,XBOX,2014,2,3,NonCasual,18762,59.99
10449,Samurai,USA,Retail,Standard,XBOX,2014,2,4,NonCasual,14586,59.99
10450,Samurai,USA,Retail,Standard,XBOX,2014,2,5,NonCasual,12502,59.99
10451,Samurai,USA,Retail,Standard,XBOX,2014,2,6,NonCasual,10698,59.99
10452,Samurai,USA,Retail,Standard,XBOX,2014,2,7,NonCasual,9071,59.99
10453,Samurai,USA,Retail,Standard,XBOX,2014,2,8,NonCasual,7882,59.99
10454,Samurai,USA,Retail,Standard,XBOX,2014,2,9,NonCasual,6856,59.99
10455,Samurai,USA,Retail,Standard,XBOX,2014,2,10,NonCasual,5937,59.99
10456,Samurai,USA,Retail,Standard,XBOX,2014,2,11,NonCasual,5305,59.99
10457,Samurai,USA,Retail,Standard,XBOX,2014,2,12,NonCasual,4820,59.99
10458,Samurai,USA,Retail,Standard,XBOX,2014,2,13,NonCasual,4480,59.99
10459,Samurai,USA,Retail,Standard,XBOX,2014,2,14,NonCasual,4171,59.99
10460,Samurai,USA,Retail,Standard,XBOX,2014,2,15,NonCasual,3920,59.99
10461,Samurai,USA,Retail,Standard,XBOX,2014,2,16,NonCasual,3695,59.99
10462,Samurai,USA,Retail,Standard,XBOX,2014,2,17,NonCasual,3497,59.99
10463,Samurai,USA,Retail,Standard,XBOX,2014,2,18,NonCasual,3332,59.99
10464,Samurai,USA,Retail,Standard,XBOX,2014,2,19,NonCasual,3241,59.99
10465,Samurai,USA,Retail,Standard,XBOX,2014,2,20,NonCasual,3117,59.99
10466,Samurai,USA,Retail,Standard,XBOX,2014,2,21,NonCasual,2917,59.99
10467,Samurai,USA,Retail,Standard,XBOX,2014,2,22,NonCasual,2716,59.99
10468,Samurai,USA,Retail,Standard,XBOX,2014,2,23,NonCasual,2585,59.99
10469,Samurai,USA,Retail,Standard,XBOX,2014,2,24,NonCasual,2626,59.99
10470,Samurai,USA,Retail,Standard,XBOX,2014,2,25,NonCasual,2341,59.99
10471,Samurai,USA,Retail,Standard,XBOX,2014,2,26,NonCasual,2256,59.99
10472,Samurai,USA,Retail,Standard,XBOX,2014,2,27,NonCasual,2148,59.99
10473,Samurai,USA,Retail,Standard,XBOX,2014,2,28,NonCasual,2086,59.99
10474,Samurai,USA,Retail,Standard,XBOX,2014,2,29,NonCasual,2009,59.99
10475,Samurai,USA,Retail,Standard,XBOX,2014,2,30,NonCasual,1946,59.99
10476,Samurai,USA,Retail,Standard,XBOX,2014,2,31,NonCasual,1863,59.99
10477,Samurai,USA,Retail,Standard,XBOX,2014,2,32,NonCasual,1782,59.99
10478,Samurai,USA,Retail,Standard,XBOX,2014,2,33,NonCasual,1692,59.99
10479,Samurai,USA,Retail,Standard,XBOX,2014,2,34,NonCasual,1559,59.99
10480,Samurai,USA,Retail,Standard,XBOX,2014,2,35,NonCasual,1338,59.99
10481,Samurai,USA,Retail,Standard,XBOX,2014,2,36,NonCasual,1019,59.99
10482,Samurai,USA,Retail,Standard,XBOX,2014,2,37,NonCasual,1007,59.99
10483,Samurai,USA,Retail,Standard,XBOX,2014,2,38,NonCasual,989,59.99
10484,Samurai,USA,Retail,Standard,XBOX,2014,2,39,NonCasual,982,59.99
10485,Samurai,USA,Retail,Standard,XBOX,2014,2,40,NonCasual,968,59.99
10486,Samurai,USA,Retail,Standard,XBOX,2014,2,41,NonCasual,957,59.99
10487,Samurai,USA,Retail,Standard,XBOX,2014,2,42,NonCasual,953,59.99
10488,Samurai,USA,Retail,Standard,XBOX,2014,2,43,NonCasual,944,59.99
10489,Samurai,USA,Retail,Standard,XBOX,2014,2,44,NonCasual,936,59.99
10490,Samurai,USA,Retail,Standard,XBOX,2014,2,45,NonCasual,937,59.99
10491,Samurai,USA,Retail,Standard,XBOX,2014,2,46,NonCasual,920,59.99
10492,Samurai,USA,Retail,Standard,XBOX,2014,2,47,NonCasual,914,59.99
10493,Samurai,USA,Retail,Standard,XBOX,2014,2,48,NonCasual,906,59.99
10494,Samurai,USA,Retail,Standard,XBOX,2014,2,49,NonCasual,904,59.99
10495,Samurai,USA,Retail,Standard,XBOX,2014,2,50,NonCasual,890,59.99
10496,Samurai,USA,Retail,Standard,XBOX,2014,2,51,NonCasual,886,59.99
10497,Samurai,USA,Retail,Standard,XBOX,2014,2,52,NonCasual,879,59.99
10498,Samurai,USA,Retail,Standard,XBOX,2014,2,53,NonCasual,873,59.99
10499,Samurai,USA,Retail,Standard,XBOX,2014,2,54,NonCasual,868,59.99
10500,Samurai,USA,Retail,Standard,XBOX,2014,2,55,NonCasual,844,59.99
10501,Samurai,USA,Retail,Standard,XBOX,2014,2,56,NonCasual,821,59.99
10502,Samurai,USA,Retail,Standard,XBOX,2014,2,57,NonCasual,804,59.99
10503,Samurai,USA,Retail,Standard,XBOX,2014,2,58,NonCasual,729,59.99
10504,Samurai,USA,Retail,Standard,XBOX,2014,2,59,NonCasual,739,59.99
10505,Samurai,USA,Retail,Standard,XBOX,2014,2,60,NonCasual,746,59.99
10506,Samurai,USA,Retail,Standard,XBOX,2014,2,61,NonCasual,693,59.99
10507,Samurai,USA,Retail,Standard,XBOX,2014,2,62,NonCasual,640,59.99
10508,Samurai,USA,Retail,Standard,XBOX,2014,2,63,NonCasual,596,59.99
10509,Samurai,USA,Retail,Standard,XBOX,2014,2,64,NonCasual,517,59.99
10510,Samurai,USA,Retail,Standard,XBOX,2014,2,65,NonCasual,484,59.99
10511,Samurai,USA,Retail,Standard,XBOX,2014,2,66,NonCasual,465,59.99
10512,Samurai,USA,Retail,Standard,XBOX,2014,2,67,NonCasual,464,59.99
10513,Samurai,USA,Retail,Standard,XBOX,2014,2,68,NonCasual,450,59.99
10514,Samurai,USA,Retail,Standard,XBOX,2014,2,69,NonCasual,439,59.99
10515,Samurai,USA,Retail,Standard,XBOX,2014,2,70,NonCasual,441,59.99
10516,Samurai,USA,Retail,Standard,XBOX,2014,2,71,NonCasual,432,59.99
10517,Samurai,USA,Retail,Standard,XBOX,2014,2,72,NonCasual,422,59.99
10518,Samurai,USA,Retail,Standard,XBOX,2014,2,73,NonCasual,415,59.99
10519,Samurai,USA,Retail,Standard,XBOX,2014,2,74,NonCasual,409,59.99
10520,Samurai,USA,Retail,Standard,XBOX,2014,2,75,NonCasual,396,59.99
10521,Samurai,USA,Retail,Standard,XBOX,2014,2,76,NonCasual,385,59.99
10522,Samurai,USA,Retail,Standard,XBOX,2014,2,77,NonCasual,370,59.99
10523,Samurai,USA,Retail,Standard,XBOX,2014,2,78,NonCasual,322,59.99
10524,Samurai,USA,Retail,Standard,XBOX,2014,2,79,NonCasual,309,59.99
10525,Samurai,USA,Retail,Standard,XBOX,2014,2,80,NonCasual,290,59.99
10526,Samurai,USA,Retail,Standard,XBOX,2014,2,81,NonCasual,276,59.99
10527,Samurai,USA,Retail,Standard,XBOX,2014,2,82,NonCasual,271,59.99
10528,Samurai,USA,Retail,Standard,XBOX,2014,2,83,NonCasual,245,59.99
10529,Samurai,USA,Retail,Standard,XBOX,2014,2,84,NonCasual,218,59.99
10530,Samurai,USA,Retail,Standard,XBOX,2014,2,85,NonCasual,188,59.99
10531,Samurai,USA,Retail,Standard,XBOX,2014,2,86,NonCasual,161,59.99
10532,Samurai,USA,Retail,Standard,XBOX,2014,2,87,NonCasual,101,59.99
10533,Samurai,USA,Retail,Standard,XBOX,2014,2,88,NonCasual,0,59.99
12566,Jungle,USA,Digital,Standard,PS,2014,3,0,NonCasual,46123,59.99
12567,Jungle,USA,Digital,Standard,PS,2014,3,1,NonCasual,25343,59.99
12568,Jungle,USA,Digital,Standard,PS,2014,3,2,NonCasual,10821,59.99
12569,Jungle,USA,Digital,Standard,PS,2014,3,3,NonCasual,5525,59.99
12570,Jungle,USA,Digital,Standard,PS,2014,3,4,NonCasual,4271,59.99
12571,Jungle,USA,Digital,Standard,PS,2014,3,5,NonCasual,3310,59.99
12572,Jungle,USA,Digital,Standard,PS,2014,3,6,NonCasual,2320,59.99
12573,Jungle,USA,Digital,Standard,PS,2014,3,7,NonCasual,2122,59.99
12574,Jungle,USA,Digital,Standard,PS,2014,3,8,NonCasual,1995,59.99
12575,Jungle,USA,Digital,Standard,PS,2014,3,9,NonCasual,1866,59.99
12576,Jungle,USA,Digital,Standard,PS,2014,3,10,NonCasual,1800,59.99
12577,Jungle,USA,Digital,Standard,PS,2014,3,11,NonCasual,1285,59.99
12578,Jungle,USA,Digital,Standard,PS,2014,3,12,NonCasual,1144,59.99
12579,Jungle,USA,Digital,Standard,PS,2014,3,13,NonCasual,1048,59.99
12580,Jungle,USA,Digital,Standard,PS,2014,3,14,NonCasual,997,59.99
12581,Jungle,USA,Digital,Standard,PS,2014,3,15,NonCasual,946,59.99
12582,Jungle,USA,Digital,Standard,PS,2014,3,16,NonCasual,899,59.99
12583,Jungle,USA,Digital,Standard,PS,2014,3,17,NonCasual,871,59.99
12584,Jungle,USA,Digital,Standard,PS,2014,3,18,NonCasual,851,59.99
12585,Jungle,USA,Digital,Standard,PS,2014,3,19,NonCasual,828,59.99
12586,Jungle,USA,Digital,Standard,PS,2014,3,20,NonCasual,802,59.99
12587,Jungle,USA,Digital,Standard,PS,2014,3,21,NonCasual,770,59.99
12588,Jungle,USA,Digital,Standard,PS,2014,3,22,NonCasual,743,59.99
12589,Jungle,USA,Digital,Standard,PS,2014,3,23,NonCasual,677,59.99
12590,Jungle,USA,Digital,Standard,PS,2014,3,24,NonCasual,688,59.99
12591,Jungle,USA,Digital,Standard,PS,2014,3,25,NonCasual,666,59.99
12592,Jungle,USA,Digital,Standard,PS,2014,3,26,NonCasual,647,59.99
12593,Jungle,USA,Digital,Standard,PS,2014,3,27,NonCasual,612,59.99
12594,Jungle,USA,Digital,Standard,PS,2014,3,28,NonCasual,556,59.99
12595,Jungle,USA,Digital,Standard,PS,2014,3,29,NonCasual,529,59.99
12596,Jungle,USA,Digital,Standard,PS,2014,3,30,NonCasual,498,59.99
12597,Jungle,USA,Digital,Standard,PS,2014,3,31,NonCasual,475,59.99
12598,Jungle,USA,Digital,Standard,PS,2014,3,32,NonCasual,448,59.99
12599,Jungle,USA,Digital,Standard,PS,2014,3,33,NonCasual,409,59.99
12600,Jungle,USA,Digital,Standard,PS,2014,3,34,NonCasual,364,59.99
12601,Jungle,USA,Digital,Standard,PS,2014,3,35,NonCasual,331,59.99
12602,Jungle,USA,Digital,Standard,PS,2014,3,36,NonCasual,417,59.99
12603,Jungle,USA,Digital,Standard,PS,2014,3,37,NonCasual,366,59.99
12604,Jungle,USA,Digital,Standard,PS,2014,3,38,NonCasual,306,59.99
12605,Jungle,USA,Digital,Standard,PS,2014,3,39,NonCasual,194,59.99
12606,Jungle,USA,Digital,Standard,PS,2014,3,40,NonCasual,150,59.99
12607,Jungle,USA,Digital,Standard,PS,2014,3,41,NonCasual,55,59.99
12608,Jungle,USA,Digital,Standard,XBOX,2014,3,0,NonCasual,71775,59.99
12609,Jungle,USA,Digital,Standard,XBOX,2014,3,1,NonCasual,48432,59.99
12610,Jungle,USA,Digital,Standard,XBOX,2014,3,2,NonCasual,29968,59.99
12611,Jungle,USA,Digital,Standard,XBOX,2014,3,3,NonCasual,16969,59.99
12612,Jungle,USA,Digital,Standard,XBOX,2014,3,4,NonCasual,14130,59.99
12613,Jungle,USA,Digital,Standard,XBOX,2014,3,5,NonCasual,11292,59.99
12614,Jungle,USA,Digital,Standard,XBOX,2014,3,6,NonCasual,8587,59.99
12615,Jungle,USA,Digital,Standard,XBOX,2014,3,7,NonCasual,7523,59.99
12616,Jungle,USA,Digital,Standard,XBOX,2014,3,8,NonCasual,6828,59.99
12617,Jungle,USA,Digital,Standard,XBOX,2014,3,9,NonCasual,6167,59.99
12618,Jungle,USA,Digital,Standard,XBOX,2014,3,10,NonCasual,5360,59.99
12619,Jungle,USA,Digital,Standard,XBOX,2014,3,11,NonCasual,4181,59.99
12620,Jungle,USA,Digital,Standard,XBOX,2014,3,12,NonCasual,3688,59.99
12621,Jungle,USA,Digital,Standard,XBOX,2014,3,13,NonCasual,3428,59.99
12622,Jungle,USA,Digital,Standard,XBOX,2014,3,14,NonCasual,3219,59.99
12623,Jungle,USA,Digital,Standard,XBOX,2014,3,15,NonCasual,3003,59.99
12624,Jungle,USA,Digital,Standard,XBOX,2014,3,16,NonCasual,2753,59.99
12625,Jungle,USA,Digital,Standard,XBOX,2014,3,17,NonCasual,2561,59.99
12626,Jungle,USA,Digital,Standard,XBOX,2014,3,18,NonCasual,2382,59.99
12627,Jungle,USA,Digital,Standard,XBOX,2014,3,19,NonCasual,2131,59.99
12628,Jungle,USA,Digital,Standard,XBOX,2014,3,20,NonCasual,1999,59.99
12629,Jungle,USA,Digital,Standard,XBOX,2014,3,21,NonCasual,1839,59.99
12630,Jungle,USA,Digital,Standard,XBOX,2014,3,22,NonCasual,1723,59.99
12631,Jungle,USA,Digital,Standard,XBOX,2014,3,23,NonCasual,1612,59.99
12632,Jungle,USA,Digital,Standard,XBOX,2014,3,24,NonCasual,1538,59.99
12633,Jungle,USA,Digital,Standard,XBOX,2014,3,25,NonCasual,1412,59.99
12634,Jungle,USA,Digital,Standard,XBOX,2014,3,26,NonCasual,1229,59.99
12635,Jungle,USA,Digital,Standard,XBOX,2014,3,27,NonCasual,1022,59.99
12636,Jungle,USA,Digital,Standard,XBOX,2014,3,28,NonCasual,823,59.99
12637,Jungle,USA,Digital,Standard,XBOX,2014,3,29,NonCasual,690,59.99
12638,Jungle,USA,Digital,Standard,XBOX,2014,3,30,NonCasual,583,59.99
12639,Jungle,USA,Digital,Standard,XBOX,2014,3,31,NonCasual,480,59.99
12640,Jungle,USA,Digital,Standard,XBOX,2014,3,32,NonCasual,374,59.99
12641,Jungle,USA,Digital,Standard,XBOX,2014,3,33,NonCasual,330,59.99
12642,Jungle,USA,Digital,Standard,XBOX,2014,3,34,NonCasual,308,59.99
12643,Jungle,USA,Digital,Standard,XBOX,2014,3,35,NonCasual,274,59.99
12644,Jungle,USA,Digital,Standard,XBOX,2014,3,36,NonCasual,221,59.99
12645,Jungle,USA,Digital,Standard,XBOX,2014,3,37,NonCasual,160,59.99
12646,Jungle,USA,Digital,Standard,XBOX,2014,3,38,NonCasual,83,59.99
12647,Jungle,USA,Digital,Standard,XBOX,2014,3,39,NonCasual,3,59.99
12648,Jungle,USA,Digital,Standard,XBOX,2014,3,40,NonCasual,2,59.99
12649,Jungle,USA,Digital,Standard,PC,2014,3,0,NonCasual,23804,59.99
12650,Jungle,USA,Digital,Standard,PC,2014,3,1,NonCasual,11593,59.99
12651,Jungle,USA,Digital,Standard,PC,2014,3,2,NonCasual,4983,59.99
12652,Jungle,USA,Digital,Standard,PC,2014,3,3,NonCasual,2943,59.99
12653,Jungle,USA,Digital,Standard,PC,2014,3,4,NonCasual,2264,59.99
12654,Jungle,USA,Digital,Standard,PC,2014,3,5,NonCasual,1591,59.99
12655,Jungle,USA,Digital,Standard,PC,2014,3,6,NonCasual,1058,59.99
12656,Jungle,USA,Digital,Standard,PC,2014,3,7,NonCasual,817,59.99
12657,Jungle,USA,Digital,Standard,PC,2014,3,8,NonCasual,740,59.99
12658,Jungle,USA,Digital,Standard,PC,2014,3,9,NonCasual,673,59.99
12659,Jungle,USA,Digital,Standard,PC,2014,3,10,NonCasual,623,59.99
12660,Jungle,USA,Digital,Standard,PC,2014,3,11,NonCasual,493,59.99
12661,Jungle,USA,Digital,Standard,PC,2014,3,12,NonCasual,421,59.99
12662,Jungle,USA,Digital,Standard,PC,2014,3,13,NonCasual,382,59.99
12663,Jungle,USA,Digital,Standard,PC,2014,3,14,NonCasual,361,59.99
12664,Jungle,USA,Digital,Standard,PC,2014,3,15,NonCasual,350,59.99
12665,Jungle,USA,Digital,Standard,PC,2014,3,16,NonCasual,341,59.99
12666,Jungle,USA,Digital,Standard,PC,2014,3,17,NonCasual,334,59.99
12667,Jungle,USA,Digital,Standard,PC,2014,3,18,NonCasual,327,59.99
12668,Jungle,USA,Digital,Standard,PC,2014,3,19,NonCasual,319,59.99
12669,Jungle,USA,Digital,Standard,PC,2014,3,20,NonCasual,312,59.99
12670,Jungle,USA,Digital,Standard,PC,2014,3,21,NonCasual,299,59.99
12671,Jungle,USA,Digital,Standard,PC,2014,3,22,NonCasual,290,59.99
12672,Jungle,USA,Digital,Standard,PC,2014,3,23,NonCasual,109,59.99
12673,Jungle,USA,Digital,Standard,PC,2014,3,24,NonCasual,272,59.99
12674,Jungle,USA,Digital,Standard,PC,2014,3,25,NonCasual,271,59.99
12675,Jungle,USA,Digital,Standard,PC,2014,3,26,NonCasual,261,59.99
12676,Jungle,USA,Digital,Standard,PC,2014,3,27,NonCasual,260,59.99
12677,Jungle,USA,Digital,Standard,PC,2014,3,28,NonCasual,169,59.99
12678,Jungle,USA,Digital,Standard,PC,2014,3,29,NonCasual,160,59.99
12679,Jungle,USA,Digital,Standard,PC,2014,3,30,NonCasual,151,59.99
12680,Jungle,USA,Digital,Standard,PC,2014,3,31,NonCasual,143,59.99
12681,Jungle,USA,Digital,Standard,PC,2014,3,32,NonCasual,136,59.99
12682,Jungle,USA,Digital,Standard,PC,2014,3,33,NonCasual,132,59.99
12683,Jungle,USA,Digital,Standard,PC,2014,3,34,NonCasual,128,59.99
12684,Jungle,USA,Digital,Standard,PC,2014,3,35,NonCasual,120,59.99
12685,Jungle,USA,Digital,Standard,PC,2014,3,36,NonCasual,113,59.99
12686,Jungle,USA,Digital,Standard,PC,2014,3,37,NonCasual,103,59.99
12687,Jungle,USA,Digital,Standard,PC,2014,3,38,NonCasual,81,59.99
12688,Jungle,USA,Digital,Standard,PC,2014,3,39,NonCasual,55,59.99
12689,Jungle,USA,Digital,Standard,PC,2014,3,40,NonCasual,26,59.99
12880,Jungle,USA,Retail,Standard,PS,2014,3,0,NonCasual,121535,59.99
12881,Jungle,USA,Retail,Standard,PS,2014,3,1,NonCasual,104332,59.99
12882,Jungle,USA,Retail,Standard,PS,2014,3,2,NonCasual,63296,59.99
12883,Jungle,USA,Retail,Standard,PS,2014,3,3,NonCasual,46320,59.99
12884,Jungle,USA,Retail,Standard,PS,2014,3,4,NonCasual,34814,59.99
12885,Jungle,USA,Retail,Standard,PS,2014,3,5,NonCasual,29303,59.99
12886,Jungle,USA,Retail,Standard,PS,2014,3,6,NonCasual,24598,59.99
12887,Jungle,USA,Retail,Standard,PS,2014,3,7,NonCasual,21104,59.99
12888,Jungle,USA,Retail,Standard,PS,2014,3,8,NonCasual,19279,59.99
12889,Jungle,USA,Retail,Standard,PS,2014,3,9,NonCasual,17608,59.99
12890,Jungle,USA,Retail,Standard,PS,2014,3,10,NonCasual,16127,59.99
12891,Jungle,USA,Retail,Standard,PS,2014,3,11,NonCasual,14908,59.99
12892,Jungle,USA,Retail,Standard,PS,2014,3,12,NonCasual,13944,59.99
12893,Jungle,USA,Retail,Standard,PS,2014,3,13,NonCasual,12975,59.99
12894,Jungle,USA,Retail,Standard,PS,2014,3,14,NonCasual,12231,59.99
12895,Jungle,USA,Retail,Standard,PS,2014,3,15,NonCasual,11609,59.99
12896,Jungle,USA,Retail,Standard,PS,2014,3,16,NonCasual,10975,59.99
12897,Jungle,USA,Retail,Standard,PS,2014,3,17,NonCasual,10421,59.99
12898,Jungle,USA,Retail,Standard,PS,2014,3,18,NonCasual,10009,59.99
12899,Jungle,USA,Retail,Standard,PS,2014,3,19,NonCasual,9616,59.99
12900,Jungle,USA,Retail,Standard,PS,2014,3,20,NonCasual,9350,59.99
12901,Jungle,USA,Retail,Standard,PS,2014,3,21,NonCasual,9160,59.99
12902,Jungle,USA,Retail,Standard,PS,2014,3,22,NonCasual,8994,59.99
12903,Jungle,USA,Retail,Standard,PS,2014,3,23,NonCasual,8791,59.99
12904,Jungle,USA,Retail,Standard,PS,2014,3,24,NonCasual,8634,59.99
12905,Jungle,USA,Retail,Standard,PS,2014,3,25,NonCasual,8480,59.99
12906,Jungle,USA,Retail,Standard,PS,2014,3,26,NonCasual,8337,59.99
12907,Jungle,USA,Retail,Standard,PS,2014,3,27,NonCasual,8029,59.99
12908,Jungle,USA,Retail,Standard,PS,2014,3,28,NonCasual,7866,59.99
12909,Jungle,USA,Retail,Standard,PS,2014,3,29,NonCasual,7710,59.99
12910,Jungle,USA,Retail,Standard,PS,2014,3,30,NonCasual,7536,59.99
12911,Jungle,USA,Retail,Standard,PS,2014,3,31,NonCasual,7349,59.99
12912,Jungle,USA,Retail,Standard,PS,2014,3,32,NonCasual,7136,59.99
12913,Jungle,USA,Retail,Standard,PS,2014,3,33,NonCasual,7002,59.99
12914,Jungle,USA,Retail,Standard,PS,2014,3,34,NonCasual,6790,59.99
12915,Jungle,USA,Retail,Standard,PS,2014,3,35,NonCasual,6595,59.99
12916,Jungle,USA,Retail,Standard,PS,2014,3,36,NonCasual,6301,59.99
12917,Jungle,USA,Retail,Standard,PS,2014,3,37,NonCasual,5875,59.99
12918,Jungle,USA,Retail,Standard,PS,2014,3,38,NonCasual,5260,59.99
12919,Jungle,USA,Retail,Standard,PS,2014,3,39,NonCasual,4696,59.99
12920,Jungle,USA,Retail,Standard,PS,2014,3,40,NonCasual,4408,59.99
12921,Jungle,USA,Retail,Standard,PS,2014,3,41,NonCasual,4056,59.99
12922,Jungle,USA,Retail,Standard,PS,2014,3,42,NonCasual,3719,59.99
12923,Jungle,USA,Retail,Standard,PS,2014,3,43,NonCasual,3359,59.99
12924,Jungle,USA,Retail,Standard,PS,2014,3,44,NonCasual,2877,59.99
12925,Jungle,USA,Retail,Standard,PS,2014,3,45,NonCasual,2453,59.99
12926,Jungle,USA,Retail,Standard,PS,2014,3,46,NonCasual,2233,59.99
12927,Jungle,USA,Retail,Standard,PS,2014,3,47,NonCasual,2196,59.99
12928,Jungle,USA,Retail,Standard,PS,2014,3,48,NonCasual,2170,59.99
12929,Jungle,USA,Retail,Standard,PS,2014,3,49,NonCasual,2144,59.99
