Installment,Region,Channel,Edition,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,GameType,ReservesLevel
Wimbeldon,BRA,Digital,Standard,XBOX ONE,2014,12,0,Casual,1
Wimbeldon,BRA,Digital,Standard,PC,2013,12,0,Casual,4
Wimbeldon,BRA,Digital,Standard,PC,2013,12,1,Casual,4
Wimbeldon,BRA,Digital,Standard,PC,2013,12,2,Casual,4
Wimbeldon,BRA,Digital,Standard,PC,2013,12,3,Casual,2
Wimbeldon,BRA,Digital,Standard,PC,2013,12,4,Casual,2
Wimbeldon,BRA,Digital,Standard,PC,2013,12,5,Casual,2
Wimbeldon,BRA,Digital,Standard,PC,2013,12,6,Casual,2
Wimbeldon,BRA,Digital,Standard,PC,2013,12,7,Casual,3
Wimbeldon,BRA,Digital,Standard,PC,2013,12,8,Casual,3
Wimbeldon,BRA,Digital,Standard,PC,2014,12,0,Casual,1
Wimbeldon,BRA,Digital,Standard,PC,2014,12,1,Casual,1
Wimbeldon,BRA,Digital,Standard,PC,2014,12,2,Casual,1
Wimbeldon,BRA,Digital,Standard,PC,2014,12,3,Casual,1
Wimbeldon,BRA,Digital,Standard,PC,2014,12,4,Casual,1
Wimbeldon,BRA,Digital,Standard,PC,2014,12,5,Casual,1
Wimbeldon,BRA,Digital,Standard,PC,2014,12,6,Casual,1
Wimbeldon,MEX,Digital,Gold,PS4,2013,12,0,Casual,7
Wimbeldon,MEX,Digital,Gold,PS4,2013,12,1,Casual,7
Wimbeldon,MEX,Digital,Gold,PS4,2013,12,2,Casual,6
Wimbeldon,MEX,Digital,Gold,XBOX ONE,2013,12,0,Casual,15
Wimbeldon,MEX,Digital,Gold,XBOX ONE,2013,12,1,Casual,15
Wimbeldon,MEX,Digital,Gold,XBOX ONE,2013,12,2,Casual,10
Wimbeldon,MEX,Digital,Gold,XBOX ONE,2013,12,3,Casual,4
Wimbeldon,MEX,Digital,Gold,XBOX ONE,2014,12,0,Casual,2
Wimbeldon,MEX,Digital,Gold,PC,2013,12,0,Casual,4
Wimbeldon,MEX,Digital,Gold,PC,2013,12,1,Casual,4
Wimbeldon,MEX,Digital,Gold,PC,2013,12,2,Casual,2
Wimbeldon,MEX,Digital,Gold,PC,2013,12,3,Casual,2
Wimbeldon,MEX,Digital,Gold,PC,2013,12,4,Casual,2
Wimbeldon,MEX,Digital,Gold,PC,2013,12,5,Casual,2
Wimbeldon,MEX,Digital,Gold,PC,2013,12,6,Casual,2
Wimbeldon,MEX,Digital,Gold,PC,2013,12,7,Casual,2
Wimbeldon,MEX,Digital,Gold,PC,2013,12,8,Casual,2
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,0,Casual,8
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,1,Casual,8
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,2,Casual,4
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,3,Casual,2
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,4,Casual,0
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,5,Casual,0
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,6,Casual,0
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,7,Casual,0
Wimbeldon,MEX,Digital,Standard,PS4,2013,12,8,Casual,0
Wimbeldon,MEX,Digital,Standard,PS4,2014,12,0,Casual,2
Wimbeldon,MEX,Digital,Standard,PS4,2014,12,1,Casual,1
Wimbeldon,MEX,Digital,Standard,PS4,2014,12,2,Casual,1
Wimbeldon,MEX,Digital,Standard,XBOX ONE,2013,12,0,Casual,10
Wimbeldon,MEX,Digital,Standard,XBOX ONE,2013,12,1,Casual,10
Wimbeldon,MEX,Digital,Standard,XBOX ONE,2013,12,2,Casual,4
Wimbeldon,MEX,Digital,Standard,XBOX ONE,2013,12,3,Casual,1
Wimbeldon,MEX,Digital,Standard,XBOX ONE,2013,12,10,Casual,0
Wimbeldon,MEX,Digital,Standard,PC,2013,12,0,Casual,2
Wimbeldon,MEX,Digital,Standard,PC,2013,12,1,Casual,2
Wimbeldon,MEX,Digital,Standard,PC,2013,12,2,Casual,1
Wimbeldon,ROSA,Digital,Gold,PS4,2013,12,0,Casual,8
Wimbeldon,ROSA,Digital,Gold,PS4,2013,12,1,Casual,8
Wimbeldon,ROSA,Digital,Gold,PS4,2013,12,2,Casual,4
Wimbeldon,ROSA,Digital,Gold,PS4,2014,12,0,Casual,1
Wimbeldon,ROSA,Digital,Gold,PS4,2014,12,1,Casual,1
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2013,12,0,Casual,4
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2013,12,1,Casual,4
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2013,12,3,Casual,2
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,0,Casual,3
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,1,Casual,1
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,2,Casual,1
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,3,Casual,1
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,4,Casual,1
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,5,Casual,1
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,6,Casual,1
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,7,Casual,1
Wimbeldon,ROSA,Digital,Gold,XBOX ONE,2014,12,8,Casual,0
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,0,Casual,14
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,1,Casual,14
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,2,Casual,11
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,3,Casual,10
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,4,Casual,9
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,5,Casual,8
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,6,Casual,7
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,7,Casual,6
Wimbeldon,ROSA,Digital,Gold,PC,2013,12,8,Casual,6
Wimbeldon,ROSA,Digital,Gold,PC,2014,12,0,Casual,1
Wimbeldon,ROSA,Digital,Gold,PC,2014,12,1,Casual,1
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,0,Casual,29
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,1,Casual,29
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,2,Casual,10
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,3,Casual,2
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,4,Casual,0
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,5,Casual,0
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,6,Casual,0
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,7,Casual,0
Wimbeldon,ROSA,Digital,Standard,PS4,2013,12,8,Casual,0
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,0,Casual,6
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,1,Casual,3
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,2,Casual,2
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,3,Casual,2
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,4,Casual,2
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,5,Casual,2
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,6,Casual,2
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,7,Casual,2
Wimbeldon,ROSA,Digital,Standard,PS4,2014,12,8,Casual,2
Wimbeldon,ROSA,Digital,Standard,XBOX ONE,2013,12,0,Casual,2
Wimbeldon,ROSA,Digital,Standard,XBOX ONE,2013,12,1,Casual,2
Wimbeldon,ROSA,Digital,Standard,XBOX ONE,2013,12,2,Casual,0
Wimbeldon,ROSA,Digital,Standard,XBOX ONE,2013,12,6,Casual,0
Wimbeldon,ROSA,Digital,Standard,XBOX ONE,2014,12,0,Casual,1
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,0,Casual,12
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,1,Casual,12
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,2,Casual,8
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,3,Casual,4
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,4,Casual,4
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,5,Casual,6
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,6,Casual,6
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,7,Casual,4
Wimbeldon,ROSA,Digital,Standard,PC,2013,12,8,Casual,3
Cold,USA,Retail,Standard,PS4,2014,4,0,NonCasual,618
Cold,USA,Retail,Standard,PS4,2014,4,1,NonCasual,592
Cold,USA,Retail,Standard,PS4,2014,4,2,NonCasual,496
Cold,USA,Retail,Standard,PS4,2014,4,3,NonCasual,411
Cold,USA,Retail,Standard,PS4,2014,4,4,NonCasual,345
Cold,USA,Retail,Standard,PS4,2014,4,5,NonCasual,287
Cold,USA,Retail,Standard,PS4,2014,4,6,NonCasual,221
Cold,USA,Retail,Standard,PS4,2014,4,7,NonCasual,155
Cold,USA,Retail,Standard,XBOX ONE,2014,4,0,NonCasual,272
Cold,USA,Retail,Standard,XBOX ONE,2014,4,1,NonCasual,266
Cold,USA,Retail,Standard,XBOX ONE,2014,4,2,NonCasual,208
Cold,USA,Retail,Standard,XBOX ONE,2014,4,3,NonCasual,186
Cold,USA,Retail,Standard,XBOX ONE,2014,4,4,NonCasual,145
Cold,USA,Retail,Standard,XBOX ONE,2014,4,5,NonCasual,123
Cold,USA,Retail,Standard,XBOX ONE,2014,4,6,NonCasual,92
Cold,USA,Retail,Standard,XBOX ONE,2014,4,7,NonCasual,58
Cold,USA,Retail,Standard,PC,2014,4,0,NonCasual,303
Cold,USA,Retail,Standard,PC,2014,4,1,NonCasual,275
Cold,USA,Retail,Standard,PC,2014,4,2,NonCasual,211
Cold,USA,Retail,Standard,PC,2014,4,3,NonCasual,177
Cold,USA,Retail,Standard,PC,2014,4,4,NonCasual,132
Cold,USA,Retail,Standard,PC,2014,4,5,NonCasual,99
Cold,USA,Retail,Standard,PC,2014,4,6,NonCasual,70
Cold,USA,Retail,Standard,PC,2014,4,7,NonCasual,53
Cold,CAN,Retail,Standard,PS4,2014,4,0,NonCasual,131
Cold,CAN,Retail,Standard,PS4,2014,4,1,NonCasual,131
Cold,CAN,Retail,Standard,PS4,2014,4,2,NonCasual,88
Cold,CAN,Retail,Standard,PS4,2014,4,3,NonCasual,73
Cold,CAN,Retail,Standard,PS4,2014,4,4,NonCasual,52
Cold,CAN,Retail,Standard,PS4,2014,4,5,NonCasual,36
Cold,CAN,Retail,Standard,PS4,2014,4,6,NonCasual,4
Cold,CAN,Retail,Standard,XBOX ONE,2014,4,0,NonCasual,58
Cold,CAN,Retail,Standard,XBOX ONE,2014,4,1,NonCasual,58
Cold,CAN,Retail,Standard,XBOX ONE,2014,4,2,NonCasual,44
Cold,CAN,Retail,Standard,XBOX ONE,2014,4,3,NonCasual,33
Cold,CAN,Retail,Standard,XBOX ONE,2014,4,4,NonCasual,23
Cold,CAN,Retail,Standard,XBOX ONE,2014,4,5,NonCasual,17
Cold,CAN,Retail,Standard,XBOX ONE,2014,4,6,NonCasual,6
Cold,CAN,Retail,Standard,PC,2014,4,0,NonCasual,48
Cold,CAN,Retail,Standard,PC,2014,4,1,NonCasual,48
Cold,CAN,Retail,Standard,PC,2014,4,2,NonCasual,28
Cold,CAN,Retail,Standard,PC,2014,4,3,NonCasual,23
Cold,CAN,Retail,Standard,PC,2014,4,4,NonCasual,18
Cold,CAN,Retail,Standard,PC,2014,4,5,NonCasual,9
Cold,CAN,Retail,Standard,PC,2014,4,6,NonCasual,14
Cars,USA,Digital,Gold,PS4,2011,12,0,NonCasual,2004
Cars,USA,Digital,Gold,PS4,2011,12,1,NonCasual,1455
Cars,USA,Digital,Gold,PS4,2011,12,2,NonCasual,734
Cars,USA,Digital,Gold,PS4,2011,12,3,NonCasual,526
Cars,USA,Digital,Gold,PS4,2011,12,4,NonCasual,364
Cars,USA,Digital,Gold,PS4,2011,12,5,NonCasual,243
Cars,USA,Digital,Gold,PS4,2011,12,6,NonCasual,132
Cars,USA,Digital,Gold,PS4,2013,11,0,NonCasual,219
Cars,USA,Digital,Gold,PS4,2013,11,1,NonCasual,219
Cars,USA,Digital,Gold,XBOX ONE,2011,12,0,NonCasual,1616
Cars,USA,Digital,Gold,XBOX ONE,2011,12,1,NonCasual,1235
Cars,USA,Digital,Gold,XBOX ONE,2011,12,2,NonCasual,327
Cars,USA,Digital,Gold,PC,2011,12,0,NonCasual,2759
Cars,USA,Digital,Gold,PC,2011,12,1,NonCasual,2417
Cars,USA,Digital,Gold,PC,2011,12,2,NonCasual,1726
Cars,USA,Digital,Gold,PC,2011,12,3,NonCasual,1587
Cars,USA,Digital,Gold,PC,2011,12,4,NonCasual,1491
Cars,USA,Digital,Gold,PC,2011,12,5,NonCasual,1415
Cars,USA,Digital,Gold,PC,2011,12,6,NonCasual,1361
Cars,USA,Digital,Gold,PC,2011,12,7,NonCasual,1330
Cars,USA,Digital,Gold,PC,2011,12,8,NonCasual,1305
Cars,USA,Digital,Gold,PC,2011,12,9,NonCasual,1287
Cars,USA,Digital,Gold,PC,2011,12,10,NonCasual,1246
Cars,USA,Digital,Gold,PC,2011,12,11,NonCasual,1221
Cars,USA,Digital,Gold,PC,2011,12,12,NonCasual,1187
Cars,USA,Digital,Gold,PC,2011,12,13,NonCasual,1161
Cars,USA,Digital,Gold,PC,2011,12,14,NonCasual,1089
Cars,USA,Digital,Gold,PC,2011,12,15,NonCasual,684
Cars,USA,Digital,Gold,PC,2011,12,16,NonCasual,227
Cars,USA,Digital,Standard,PS4,2011,12,0,NonCasual,6163
Cars,USA,Digital,Standard,PS4,2011,12,1,NonCasual,3725
Cars,USA,Digital,Standard,PS4,2011,12,2,NonCasual,1730
Cars,USA,Digital,Standard,PS4,2011,12,3,NonCasual,1343
Cars,USA,Digital,Standard,PS4,2011,12,4,NonCasual,977
Cars,USA,Digital,Standard,PS4,2011,12,5,NonCasual,655
Cars,USA,Digital,Standard,PS4,2011,12,6,NonCasual,381
Cars,USA,Digital,Standard,PS4,2011,12,7,NonCasual,0
Cars,USA,Digital,Standard,PS4,2011,12,8,NonCasual,0
Cars,USA,Digital,Standard,PS4,2011,12,9,NonCasual,0
Cars,USA,Digital,Standard,XBOX ONE,2011,12,0,NonCasual,1832
Cars,USA,Digital,Standard,XBOX ONE,2011,12,1,NonCasual,1133
Cars,USA,Digital,Standard,XBOX ONE,2011,12,2,NonCasual,219
Cars,USA,Digital,Standard,XBOX ONE,2011,12,3,NonCasual,0
Cars,USA,Digital,Standard,XBOX ONE,2011,12,4,NonCasual,0
Cars,USA,Digital,Standard,PC,2011,12,0,NonCasual,5478
Cars,USA,Digital,Standard,PC,2011,12,1,NonCasual,4447
Cars,USA,Digital,Standard,PC,2011,12,2,NonCasual,3512
Cars,USA,Digital,Standard,PC,2011,12,3,NonCasual,3359
Cars,USA,Digital,Standard,PC,2011,12,4,NonCasual,3260
Cars,USA,Digital,Standard,PC,2011,12,5,NonCasual,3175
Cars,USA,Digital,Standard,PC,2011,12,6,NonCasual,3108
Cars,USA,Digital,Standard,PC,2011,12,7,NonCasual,3062
Cars,USA,Digital,Standard,PC,2011,12,8,NonCasual,3018
Cars,USA,Digital,Standard,PC,2011,12,9,NonCasual,2979
Cars,USA,Digital,Standard,PC,2011,12,10,NonCasual,2924
Cars,USA,Digital,Standard,PC,2011,12,11,NonCasual,2888
Cars,USA,Digital,Standard,PC,2011,12,12,NonCasual,2840
Cars,USA,Digital,Standard,PC,2011,12,13,NonCasual,2784
Cars,USA,Digital,Standard,PC,2011,12,14,NonCasual,2673
Cars,USA,Digital,Standard,PC,2011,12,15,NonCasual,1544
Cars,USA,Digital,Standard,PC,2011,12,16,NonCasual,325
Cars,USA,Retail,Gold,PS4,2013,11,0,NonCasual,732
Cars,USA,Retail,Gold,PS4,2013,11,1,NonCasual,732
Cars,USA,Retail,Gold,PS4,2013,11,2,NonCasual,406
Cars,USA,Retail,Gold,PS4,2013,11,3,NonCasual,340
Cars,USA,Retail,Gold,PS4,2013,11,4,NonCasual,293
Cars,USA,Retail,Gold,PS4,2013,11,5,NonCasual,254
Cars,USA,Retail,Gold,PS4,2013,11,6,NonCasual,227
Cars,USA,Retail,Gold,PS4,2013,11,7,NonCasual,194
Cars,USA,Retail,Gold,PS4,2013,11,8,NonCasual,164
Cars,USA,Retail,Gold,PS4,2013,11,9,NonCasual,138
Cars,USA,Retail,Gold,PS4,2013,11,10,NonCasual,116
Cars,USA,Retail,Gold,PS4,2013,11,11,NonCasual,96
Cars,USA,Retail,Gold,PS4,2013,11,12,NonCasual,75
Cars,USA,Retail,Gold,PS4,2013,11,13,NonCasual,91
Cars,USA,Retail,Gold,PS4,2013,11,14,NonCasual,50
Cars,USA,Retail,Gold,PS4,2013,11,15,NonCasual,26
Cars,USA,Retail,Gold,XBOX ONE,2013,11,0,NonCasual,383
Cars,USA,Retail,Gold,XBOX ONE,2013,11,1,NonCasual,383
Cars,USA,Retail,Gold,XBOX ONE,2013,11,2,NonCasual,219
Cars,USA,Retail,Gold,XBOX ONE,2013,11,3,NonCasual,183
Cars,USA,Retail,Gold,XBOX ONE,2013,11,4,NonCasual,158
Cars,USA,Retail,Gold,XBOX ONE,2013,11,5,NonCasual,139
Cars,USA,Retail,Gold,XBOX ONE,2013,11,6,NonCasual,119
Cars,USA,Retail,Gold,XBOX ONE,2013,11,7,NonCasual,90
Cars,USA,Retail,Gold,XBOX ONE,2013,11,8,NonCasual,81
Cars,USA,Retail,Gold,XBOX ONE,2013,11,9,NonCasual,76
Cars,USA,Retail,Gold,XBOX ONE,2013,11,10,NonCasual,64
Cars,USA,Retail,Gold,XBOX ONE,2013,11,11,NonCasual,52
Cars,USA,Retail,Gold,XBOX ONE,2013,11,12,NonCasual,39
Cars,USA,Retail,Gold,XBOX ONE,2013,11,13,NonCasual,29
Cars,USA,Retail,Gold,XBOX ONE,2013,11,14,NonCasual,22
Cars,USA,Retail,Gold,XBOX ONE,2013,11,15,NonCasual,9
Cars,USA,Retail,Standard,PS4,2011,12,0,NonCasual,46841
Cars,USA,Retail,Standard,PS4,2011,12,1,NonCasual,44322
Cars,USA,Retail,Standard,PS4,2011,12,2,NonCasual,40326
Cars,USA,Retail,Standard,PS4,2011,12,3,NonCasual,37827
Cars,USA,Retail,Standard,PS4,2011,12,4,NonCasual,36377
Cars,USA,Retail,Standard,PS4,2011,12,5,NonCasual,33780
Cars,USA,Retail,Standard,PS4,2011,12,6,NonCasual,32175
Cars,USA,Retail,Standard,PS4,2011,12,7,NonCasual,31174
Cars,USA,Retail,Standard,PS4,2011,12,8,NonCasual,30281
Cars,USA,Retail,Standard,PS4,2011,12,9,NonCasual,28686
Cars,USA,Retail,Standard,PS4,2011,12,10,NonCasual,26590
Cars,USA,Retail,Standard,PS4,2011,12,11,NonCasual,25146
Cars,USA,Retail,Standard,PS4,2011,12,12,NonCasual,24289
Cars,USA,Retail,Standard,PS4,2011,12,13,NonCasual,23525
Cars,USA,Retail,Standard,PS4,2011,12,14,NonCasual,22888
Cars,USA,Retail,Standard,PS4,2011,12,15,NonCasual,21966
Cars,USA,Retail,Standard,PS4,2011,12,16,NonCasual,21236
Cars,USA,Retail,Standard,PS4,2011,12,17,NonCasual,20537
Cars,USA,Retail,Standard,PS4,2011,12,18,NonCasual,20037
Cars,USA,Retail,Standard,PS4,2011,12,19,NonCasual,19371
Cars,USA,Retail,Standard,PS4,2011,12,20,NonCasual,18568
Cars,USA,Retail,Standard,PS4,2011,12,21,NonCasual,18006
Cars,USA,Retail,Standard,PS4,2011,12,22,NonCasual,17483
Cars,USA,Retail,Standard,PS4,2011,12,23,NonCasual,16995
Cars,USA,Retail,Standard,PS4,2011,12,24,NonCasual,16466
Cars,USA,Retail,Standard,PS4,2011,12,25,NonCasual,15792
Cars,USA,Retail,Standard,PS4,2011,12,26,NonCasual,14893
Cars,USA,Retail,Standard,PS4,2011,12,27,NonCasual,14403
Cars,USA,Retail,Standard,PS4,2011,12,28,NonCasual,13800
Cars,USA,Retail,Standard,PS4,2011,12,29,NonCasual,13471
Cars,USA,Retail,Standard,PS4,2011,12,30,NonCasual,13080
Cars,USA,Retail,Standard,PS4,2011,12,31,NonCasual,12514
Cars,USA,Retail,Standard,PS4,2011,12,32,NonCasual,12010
Cars,USA,Retail,Standard,PS4,2011,12,33,NonCasual,11394
Cars,USA,Retail,Standard,PS4,2011,12,34,NonCasual,11405
Cars,USA,Retail,Standard,PS4,2011,12,35,NonCasual,10625
Cars,USA,Retail,Standard,PS4,2011,12,36,NonCasual,10218
Cars,USA,Retail,Standard,PS4,2011,12,37,NonCasual,9842
Cars,USA,Retail,Standard,PS4,2011,12,38,NonCasual,9381
Cars,USA,Retail,Standard,PS4,2011,12,39,NonCasual,8749
Cars,USA,Retail,Standard,PS4,2011,12,40,NonCasual,8283
Cars,USA,Retail,Standard,PS4,2011,12,41,NonCasual,7927
Cars,USA,Retail,Standard,PS4,2011,12,42,NonCasual,7597
Cars,USA,Retail,Standard,PS4,2011,12,43,NonCasual,7212
Cars,USA,Retail,Standard,PS4,2011,12,44,NonCasual,6917
Cars,USA,Retail,Standard,PS4,2011,12,45,NonCasual,6629
Cars,USA,Retail,Standard,PS4,2011,12,46,NonCasual,6356
Cars,USA,Retail,Standard,PS4,2011,12,47,NonCasual,6112
Cars,USA,Retail,Standard,PS4,2011,12,48,NonCasual,5871
Cars,USA,Retail,Standard,PS4,2011,12,49,NonCasual,5596
Cars,USA,Retail,Standard,PS4,2011,12,50,NonCasual,5236
Cars,USA,Retail,Standard,PS4,2011,12,51,NonCasual,5069
Cars,USA,Retail,Standard,PS4,2011,12,52,NonCasual,4869
Cars,USA,Retail,Standard,PS4,2011,12,53,NonCasual,4710
Cars,USA,Retail,Standard,PS4,2011,12,54,NonCasual,4540
Cars,USA,Retail,Standard,PS4,2011,12,55,NonCasual,4325
Cars,USA,Retail,Standard,PS4,2011,12,56,NonCasual,4114
Cars,USA,Retail,Standard,PS4,2011,12,57,NonCasual,3495
Cars,USA,Retail,Standard,PS4,2011,12,58,NonCasual,3897
Cars,USA,Retail,Standard,PS4,2011,12,59,NonCasual,3829
Cars,USA,Retail,Standard,PS4,2011,12,60,NonCasual,3797
Cars,USA,Retail,Standard,PS4,2011,12,61,NonCasual,3604
Cars,USA,Retail,Standard,PS4,2011,12,62,NonCasual,3500
Cars,USA,Retail,Standard,PS4,2011,12,63,NonCasual,3381
Cars,USA,Retail,Standard,PS4,2011,12,64,NonCasual,3182
Cars,USA,Retail,Standard,PS4,2011,12,65,NonCasual,3012
Cars,USA,Retail,Standard,PS4,2011,12,66,NonCasual,2846
Cars,USA,Retail,Standard,PS4,2011,12,67,NonCasual,2541
Cars,USA,Retail,Standard,PS4,2011,12,68,NonCasual,2294
Cars,USA,Retail,Standard,PS4,2011,12,69,NonCasual,2057
Cars,USA,Retail,Standard,PS4,2011,12,70,NonCasual,1734
Cars,USA,Retail,Standard,PS4,2011,12,71,NonCasual,1360
Cars,USA,Retail,Standard,PS4,2011,12,72,NonCasual,1027
Cars,USA,Retail,Standard,PS4,2011,12,73,NonCasual,750
Cars,USA,Retail,Standard,PS4,2011,12,74,NonCasual,398
Cars,USA,Retail,Standard,PS4,2011,12,75,NonCasual,91
Cars,USA,Retail,Standard,XBOX ONE,2011,12,0,NonCasual,34088
Cars,USA,Retail,Standard,XBOX ONE,2011,12,1,NonCasual,32475
Cars,USA,Retail,Standard,XBOX ONE,2011,12,2,NonCasual,29603
Cars,USA,Retail,Standard,XBOX ONE,2011,12,3,NonCasual,28138
Cars,USA,Retail,Standard,XBOX ONE,2011,12,4,NonCasual,27293
Cars,USA,Retail,Standard,XBOX ONE,2011,12,5,NonCasual,25786
Cars,USA,Retail,Standard,XBOX ONE,2011,12,6,NonCasual,25084
Cars,USA,Retail,Standard,XBOX ONE,2011,12,7,NonCasual,24683
Cars,USA,Retail,Standard,XBOX ONE,2011,12,8,NonCasual,24277
Cars,USA,Retail,Standard,XBOX ONE,2011,12,9,NonCasual,23506
Cars,USA,Retail,Standard,XBOX ONE,2011,12,10,NonCasual,22024
Cars,USA,Retail,Standard,XBOX ONE,2011,12,11,NonCasual,21079
Cars,USA,Retail,Standard,XBOX ONE,2011,12,12,NonCasual,20578
Cars,USA,Retail,Standard,XBOX ONE,2011,12,13,NonCasual,20143
Cars,USA,Retail,Standard,XBOX ONE,2011,12,14,NonCasual,19622
Cars,USA,Retail,Standard,XBOX ONE,2011,12,15,NonCasual,18873
Cars,USA,Retail,Standard,XBOX ONE,2011,12,16,NonCasual,18280
Cars,USA,Retail,Standard,XBOX ONE,2011,12,17,NonCasual,17654
Cars,USA,Retail,Standard,XBOX ONE,2011,12,18,NonCasual,17150
Cars,USA,Retail,Standard,XBOX ONE,2011,12,19,NonCasual,16492
Cars,USA,Retail,Standard,XBOX ONE,2011,12,20,NonCasual,15802
Cars,USA,Retail,Standard,XBOX ONE,2011,12,21,NonCasual,15334
Cars,USA,Retail,Standard,XBOX ONE,2011,12,22,NonCasual,14749
Cars,USA,Retail,Standard,XBOX ONE,2011,12,23,NonCasual,14288
Cars,USA,Retail,Standard,XBOX ONE,2011,12,24,NonCasual,13677
Cars,USA,Retail,Standard,XBOX ONE,2011,12,25,NonCasual,12845
Cars,USA,Retail,Standard,XBOX ONE,2011,12,26,NonCasual,11762
Cars,USA,Retail,Standard,XBOX ONE,2011,12,27,NonCasual,11310
Cars,USA,Retail,Standard,XBOX ONE,2011,12,28,NonCasual,10799
Cars,USA,Retail,Standard,XBOX ONE,2011,12,29,NonCasual,10448
Cars,USA,Retail,Standard,XBOX ONE,2011,12,30,NonCasual,10067
Cars,USA,Retail,Standard,XBOX ONE,2011,12,31,NonCasual,9624
Cars,USA,Retail,Standard,XBOX ONE,2011,12,32,NonCasual,9280
Cars,USA,Retail,Standard,XBOX ONE,2011,12,33,NonCasual,8821
Cars,USA,Retail,Standard,XBOX ONE,2011,12,34,NonCasual,8549
Cars,USA,Retail,Standard,XBOX ONE,2011,12,35,NonCasual,8019
Cars,USA,Retail,Standard,XBOX ONE,2011,12,36,NonCasual,7682
Cars,USA,Retail,Standard,XBOX ONE,2011,12,37,NonCasual,7323
Cars,USA,Retail,Standard,XBOX ONE,2011,12,38,NonCasual,6956
Cars,USA,Retail,Standard,XBOX ONE,2011,12,39,NonCasual,6321
Cars,USA,Retail,Standard,XBOX ONE,2011,12,40,NonCasual,5909
Cars,USA,Retail,Standard,XBOX ONE,2011,12,41,NonCasual,5574
Cars,USA,Retail,Standard,XBOX ONE,2011,12,42,NonCasual,5294
Cars,USA,Retail,Standard,XBOX ONE,2011,12,43,NonCasual,4979
Cars,USA,Retail,Standard,XBOX ONE,2011,12,44,NonCasual,4717
Cars,USA,Retail,Standard,XBOX ONE,2011,12,45,NonCasual,4519
Cars,USA,Retail,Standard,XBOX ONE,2011,12,46,NonCasual,4301
Cars,USA,Retail,Standard,XBOX ONE,2011,12,47,NonCasual,4073
Cars,USA,Retail,Standard,XBOX ONE,2011,12,48,NonCasual,3860
Cars,USA,Retail,Standard,XBOX ONE,2011,12,49,NonCasual,3595
Cars,USA,Retail,Standard,XBOX ONE,2011,12,50,NonCasual,3301
Cars,USA,Retail,Standard,XBOX ONE,2011,12,51,NonCasual,3143
Cars,USA,Retail,Standard,XBOX ONE,2011,12,52,NonCasual,2952
