,Edition,Channel,Region,Installment,Platform,RelativeWeek,ReservesLevel
21171,Standard,Digital,USA,DNP 2018,XBOX ONE,11,1
21172,Standard,Digital,USA,DNP 2018,Switch,0,1
21173,Standard,Digital,USA,DNP 2018,Switch,1,1
21174,Standard,Digital,USA,DNP 2018,Switch,2,1
21175,Standard,Digital,USA,DNP 2018,Switch,3,2
21176,Standard,Digital,USA,DNP 2018,Switch,4,1
21177,Standard,Digital,USA,DNP 2018,Switch,5,1
21178,Standard,Digital,USA,DNP 2018,Wii U,0,2
21179,Standard,Digital,USA,DNP 2018,Wii U,1,2
21180,Standard,Digital,USA,DNP 2018,Wii U,2,1
21181,Standard,Digital,USA,DNP 2018,Wii U,3,1
21182,Standard,Digital,USA,DNP 2018,Wii U,4,1
21183,Standard,Digital,USA,DNP 2018,Wii U,5,1
21184,Standard,Digital,USA,DNP 2018,Wii U,6,1
21185,Standard,Digital,USA,DNP 2018,PS3,0,1
21186,Standard,Digital,USA,Flag,PS4,0,9055
21187,Standard,Digital,USA,Flag,XBOX ONE,0,10924
21188,Standard,Digital,USA,Flag,PC,0,6919
21189,Standard,Digital,USA,Jungle,PS4,0,46123
21190,Standard,Digital,USA,Jungle,PS4,1,25343
21191,Standard,Digital,USA,Jungle,PS4,2,10821
21192,Standard,Digital,USA,Jungle,PS4,3,5525
21193,Standard,Digital,USA,Jungle,PS4,4,4271
21194,Standard,Digital,USA,Jungle,PS4,5,3310
21195,Standard,Digital,USA,Jungle,PS4,6,2320
21196,Standard,Digital,USA,Jungle,PS4,7,2122
21197,Standard,Digital,USA,Jungle,PS4,8,1995
21198,Standard,Digital,USA,Jungle,PS4,9,1865
21199,Standard,Digital,USA,Jungle,PS4,10,1799
21200,Standard,Digital,USA,Jungle,PS4,11,1285
21201,Standard,Digital,USA,Jungle,PS4,12,1144
21202,Standard,Digital,USA,Jungle,PS4,13,1048
21203,Standard,Digital,USA,Jungle,PS4,14,996
21204,Standard,Digital,USA,Jungle,PS4,15,946
21205,Standard,Digital,USA,Jungle,PS4,16,899
21206,Standard,Digital,USA,Jungle,PS4,17,871
21207,Standard,Digital,USA,Jungle,PS4,18,851
21208,Standard,Digital,USA,Jungle,PS4,19,828
21209,Standard,Digital,USA,Jungle,PS4,20,802
21210,Standard,Digital,USA,Jungle,PS4,21,770
21211,Standard,Digital,USA,Jungle,PS4,22,742
21212,Standard,Digital,USA,Jungle,PS4,23,677
21213,Standard,Digital,USA,Jungle,PS4,24,687
21214,Standard,Digital,USA,Jungle,PS4,25,665
21215,Standard,Digital,USA,Jungle,PS4,26,647
21216,Standard,Digital,USA,Jungle,PS4,27,611
21217,Standard,Digital,USA,Jungle,PS4,28,555
21218,Standard,Digital,USA,Jungle,PS4,29,529
21219,Standard,Digital,USA,Jungle,PS4,30,498
21220,Standard,Digital,USA,Jungle,PS4,31,475
21221,Standard,Digital,USA,Jungle,PS4,32,437
21222,Standard,Digital,USA,Jungle,XBOX ONE,0,71775
21223,Standard,Digital,USA,Jungle,XBOX ONE,1,48432
21224,Standard,Digital,USA,Jungle,XBOX ONE,2,29968
21225,Standard,Digital,USA,Jungle,XBOX ONE,3,16968
21226,Standard,Digital,USA,Jungle,XBOX ONE,4,14129
21227,Standard,Digital,USA,Jungle,XBOX ONE,5,11291
21228,Standard,Digital,USA,Jungle,XBOX ONE,6,8586
21229,Standard,Digital,USA,Jungle,XBOX ONE,7,7523
21230,Standard,Digital,USA,Jungle,XBOX ONE,8,6827
21231,Standard,Digital,USA,Jungle,XBOX ONE,9,6166
21232,Standard,Digital,USA,Jungle,XBOX ONE,10,5360
21233,Standard,Digital,USA,Jungle,XBOX ONE,11,4181
21234,Standard,Digital,USA,Jungle,XBOX ONE,12,3688
21235,Standard,Digital,USA,Jungle,XBOX ONE,13,3427
21236,Standard,Digital,USA,Jungle,XBOX ONE,14,3218
21237,Standard,Digital,USA,Jungle,XBOX ONE,15,3003
21238,Standard,Digital,USA,Jungle,XBOX ONE,16,2753
21239,Standard,Digital,USA,Jungle,XBOX ONE,17,2560
21240,Standard,Digital,USA,Jungle,XBOX ONE,18,2381
21241,Standard,Digital,USA,Jungle,XBOX ONE,19,2130
21242,Standard,Digital,USA,Jungle,XBOX ONE,20,1998
21243,Standard,Digital,USA,Jungle,XBOX ONE,21,1839
21244,Standard,Digital,USA,Jungle,XBOX ONE,22,1722
21245,Standard,Digital,USA,Jungle,XBOX ONE,23,1612
21246,Standard,Digital,USA,Jungle,XBOX ONE,24,1538
21247,Standard,Digital,USA,Jungle,XBOX ONE,25,1412
21248,Standard,Digital,USA,Jungle,XBOX ONE,26,1229
21249,Standard,Digital,USA,Jungle,XBOX ONE,27,1022
21250,Standard,Digital,USA,Jungle,XBOX ONE,28,823
21251,Standard,Digital,USA,Jungle,XBOX ONE,29,690
21252,Standard,Digital,USA,Jungle,XBOX ONE,30,583
21253,Standard,Digital,USA,Jungle,XBOX ONE,31,480
21254,Standard,Digital,USA,Jungle,PC,0,23804
21255,Standard,Digital,USA,Jungle,PC,1,11593
21256,Standard,Digital,USA,Jungle,PC,2,4983
21257,Standard,Digital,USA,Jungle,PC,3,2943
21258,Standard,Digital,USA,Jungle,PC,4,2264
21259,Standard,Digital,USA,Jungle,PC,5,1591
21260,Standard,Digital,USA,Jungle,PC,6,1059
21261,Standard,Digital,USA,Jungle,PC,7,818
21262,Standard,Digital,USA,Jungle,PC,8,741
21263,Standard,Digital,USA,Jungle,PC,9,674
21264,Standard,Digital,USA,Jungle,PC,10,623
21265,Standard,Digital,USA,Jungle,PC,11,493
21266,Standard,Digital,USA,Jungle,PC,12,422
21267,Standard,Digital,USA,Jungle,PC,13,382
21268,Standard,Digital,USA,Jungle,PC,14,361
21269,Standard,Digital,USA,Jungle,PC,15,350
21270,Standard,Digital,USA,Jungle,PC,16,341
21271,Standard,Digital,USA,Jungle,PC,17,335
21272,Standard,Digital,USA,Jungle,PC,18,327
21273,Standard,Digital,USA,Jungle,PC,19,319
21274,Standard,Digital,USA,Jungle,PC,20,313
21275,Standard,Digital,USA,Jungle,PC,21,300
21276,Standard,Digital,USA,Jungle,PC,22,291
21277,Standard,Digital,USA,Jungle,PC,23,109
21278,Standard,Digital,USA,Jungle,PC,24,272
21279,Standard,Digital,USA,Jungle,PC,25,271
21280,Standard,Digital,USA,Jungle,PC,26,261
21281,Standard,Digital,USA,Jungle,PC,27,260
21282,Standard,Digital,USA,Jungle,PC,28,170
21283,Standard,Digital,USA,Jungle,PC,29,160
21284,Standard,Digital,USA,Jungle,PC,30,151
21285,Standard,Digital,USA,Jungle,PC,31,143
21286,Standard,Digital,USA,Jungle,PC,32,51
21287,Standard,Digital,USA,Kevin F,PS4,0,44400
21288,Standard,Digital,USA,Kevin F,PS4,1,30523
21289,Standard,Digital,USA,Kevin F,PS4,2,21711
21290,Standard,Digital,USA,Kevin F,PS4,3,18201
21291,Standard,Digital,USA,Kevin F,PS4,4,16024
21292,Standard,Digital,USA,Kevin F,PS4,5,14076
21293,Standard,Digital,USA,Kevin F,PS4,6,12945
21294,Standard,Digital,USA,Kevin F,PS4,7,11870
21295,Standard,Digital,USA,Kevin F,PS4,8,11442
21296,Standard,Digital,USA,Kevin F,PS4,9,11107
21297,Standard,Digital,USA,Kevin F,PS4,10,10625
21298,Standard,Digital,USA,Kevin F,PS4,11,10145
21299,Standard,Digital,USA,Kevin F,PS4,12,9758
21300,Standard,Digital,USA,Kevin F,PS4,13,9427
21301,Standard,Digital,USA,Kevin F,PS4,14,9054
21302,Standard,Digital,USA,Kevin F,PS4,15,8714
21303,Standard,Digital,USA,Kevin F,PS4,16,8198
21304,Standard,Digital,USA,Kevin F,PS4,17,7773
21305,Standard,Digital,USA,Kevin F,PS4,18,7197
21306,Standard,Digital,USA,Kevin F,PS4,19,6329
21307,Standard,Digital,USA,Kevin F,PS4,20,6059
21308,Standard,Digital,USA,Kevin F,PS4,21,5745
21309,Standard,Digital,USA,Kevin F,PS4,22,4542
21310,Standard,Digital,USA,Kevin F,PS4,23,4989
21311,Standard,Digital,USA,Kevin F,PS4,24,4785
21312,Standard,Digital,USA,Kevin F,PS4,25,4599
21313,Standard,Digital,USA,Kevin F,PS4,26,4367
21314,Standard,Digital,USA,Kevin F,PS4,27,4138
21315,Standard,Digital,USA,Kevin F,PS4,28,3900
21316,Standard,Digital,USA,Kevin F,PS4,29,3610
21317,Standard,Digital,USA,Kevin F,PS4,30,3188
21318,Standard,Digital,USA,Kevin F,PS4,31,2649
21319,Standard,Digital,USA,Kevin F,PS4,32,867
21320,Standard,Digital,USA,Kevin F,PS4,33,16568
21321,Standard,Digital,USA,Kevin F,PS4,34,16088
21322,Standard,Digital,USA,Kevin F,PS4,35,15485
21323,Standard,Digital,USA,Kevin F,PS4,36,15051
21324,Standard,Digital,USA,Kevin F,PS4,37,14553
21325,Standard,Digital,USA,Kevin F,PS4,38,13867
21326,Standard,Digital,USA,Kevin F,PS4,39,13562
21327,Standard,Digital,USA,Kevin F,PS4,40,13039
21328,Standard,Digital,USA,Kevin F,PS4,41,12480
21329,Standard,Digital,USA,Kevin F,PS4,42,11917
21330,Standard,Digital,USA,Kevin F,PS4,43,11216
21331,Standard,Digital,USA,Kevin F,PS4,44,10849
21332,Standard,Digital,USA,Kevin F,PS4,45,10483
21333,Standard,Digital,USA,Kevin F,PS4,46,10005
21334,Standard,Digital,USA,Kevin F,PS4,47,9627
21335,Standard,Digital,USA,Kevin F,PS4,48,9247
21336,Standard,Digital,USA,Kevin F,PS4,49,8776
21337,Standard,Digital,USA,Kevin F,PS4,50,8400
21338,Standard,Digital,USA,Kevin F,PS4,51,7978
21339,Standard,Digital,USA,Kevin F,PS4,52,7398
21340,Standard,Digital,USA,Kevin F,PS4,53,5147
21341,Standard,Digital,USA,Kevin F,PS4,54,30066
21342,Standard,Digital,USA,Kevin F,PS4,55,29723
21343,Standard,Digital,USA,Kevin F,PS4,56,29460
21344,Standard,Digital,USA,Kevin F,PS4,57,29031
21345,Standard,Digital,USA,Kevin F,PS4,58,28354
21346,Standard,Digital,USA,Kevin F,PS4,59,27499
21347,Standard,Digital,USA,Kevin F,PS4,60,27070
21348,Standard,Digital,USA,Kevin F,PS4,61,26200
21349,Standard,Digital,USA,Kevin F,PS4,62,25067
21350,Standard,Digital,USA,Kevin F,PS4,63,24207
21351,Standard,Digital,USA,Kevin F,PS4,64,22488
21352,Standard,Digital,USA,Kevin F,XBOX ONE,0,36192
21353,Standard,Digital,USA,Kevin F,XBOX ONE,1,28020
21354,Standard,Digital,USA,Kevin F,XBOX ONE,2,22968
21355,Standard,Digital,USA,Kevin F,XBOX ONE,3,21687
21356,Standard,Digital,USA,Kevin F,XBOX ONE,4,20856
21357,Standard,Digital,USA,Kevin F,XBOX ONE,5,20225
21358,Standard,Digital,USA,Kevin F,XBOX ONE,6,19399
21359,Standard,Digital,USA,Kevin F,XBOX ONE,7,19005
21360,Standard,Digital,USA,Kevin F,XBOX ONE,8,18821
21361,Standard,Digital,USA,Kevin F,XBOX ONE,9,18599
21362,Standard,Digital,USA,Kevin F,XBOX ONE,10,18412
21363,Standard,Digital,USA,Kevin F,XBOX ONE,11,18220
21364,Standard,Digital,USA,Kevin F,XBOX ONE,12,18059
21365,Standard,Digital,USA,Kevin F,XBOX ONE,13,17850
21366,Standard,Digital,USA,Kevin F,XBOX ONE,14,17674
21367,Standard,Digital,USA,Kevin F,XBOX ONE,15,17600
21368,Standard,Digital,USA,Kevin F,XBOX ONE,16,17388
21369,Standard,Digital,USA,Kevin F,XBOX ONE,17,17157
21370,Standard,Digital,USA,Kevin F,XBOX ONE,18,16697
21371,Standard,Digital,USA,Kevin F,XBOX ONE,19,16364
21372,Standard,Digital,USA,Kevin F,XBOX ONE,20,16264
21373,Standard,Digital,USA,Kevin F,XBOX ONE,21,16145
21374,Standard,Digital,USA,Kevin F,XBOX ONE,22,16008
21375,Standard,Digital,USA,Kevin F,XBOX ONE,23,15873
21376,Standard,Digital,USA,Kevin F,XBOX ONE,24,15748
21377,Standard,Digital,USA,Kevin F,XBOX ONE,25,15617
21378,Standard,Digital,USA,Kevin F,XBOX ONE,26,15591
21379,Standard,Digital,USA,Kevin F,XBOX ONE,27,15491
21380,Standard,Digital,USA,Kevin F,XBOX ONE,28,15367
21381,Standard,Digital,USA,Kevin F,XBOX ONE,29,15198
21382,Standard,Digital,USA,Kevin F,XBOX ONE,30,18242
21383,Standard,Digital,USA,Kevin F,XBOX ONE,31,18057
21384,Standard,Digital,USA,Kevin F,XBOX ONE,32,17843
21385,Standard,Digital,USA,Kevin F,XBOX ONE,33,17405
21386,Standard,Digital,USA,Kevin F,XBOX ONE,34,17130
21387,Standard,Digital,USA,Kevin F,XBOX ONE,35,16766
21388,Standard,Digital,USA,Kevin F,XBOX ONE,36,16503
21389,Standard,Digital,USA,Kevin F,XBOX ONE,37,16251
21390,Standard,Digital,USA,Kevin F,XBOX ONE,38,15920
21391,Standard,Digital,USA,Kevin F,XBOX ONE,39,15623
21392,Standard,Digital,USA,Kevin F,XBOX ONE,40,15321
21393,Standard,Digital,USA,Kevin F,XBOX ONE,41,14919
21394,Standard,Digital,USA,Kevin F,XBOX ONE,42,14629
21395,Standard,Digital,USA,Kevin F,XBOX ONE,43,14232
21396,Standard,Digital,USA,Kevin F,XBOX ONE,44,14036
21397,Standard,Digital,USA,Kevin F,XBOX ONE,45,13879
21398,Standard,Digital,USA,Kevin F,XBOX ONE,46,13676
21399,Standard,Digital,USA,Kevin F,XBOX ONE,47,13423
21400,Standard,Digital,USA,Kevin F,XBOX ONE,48,13269
21401,Standard,Digital,USA,Kevin F,XBOX ONE,49,13134
21402,Standard,Digital,USA,Kevin F,XBOX ONE,50,13000
21403,Standard,Digital,USA,Kevin F,XBOX ONE,51,12834
21404,Standard,Digital,USA,Kevin F,XBOX ONE,52,12702
21405,Standard,Digital,USA,Kevin F,XBOX ONE,53,12533
21406,Standard,Digital,USA,Kevin F,XBOX ONE,54,12383
21407,Standard,Digital,USA,Kevin F,XBOX ONE,55,12254
21408,Standard,Digital,USA,Kevin F,XBOX ONE,56,12115
21409,Standard,Digital,USA,Kevin F,XBOX ONE,57,11968
21410,Standard,Digital,USA,Kevin F,XBOX ONE,58,11758
21411,Standard,Digital,USA,Kevin F,XBOX ONE,59,11514
21412,Standard,Digital,USA,Kevin F,XBOX ONE,60,11563
21413,Standard,Digital,USA,Kevin F,XBOX ONE,61,11204
21414,Standard,Digital,USA,Kevin F,XBOX ONE,62,10877
21415,Standard,Digital,USA,Kevin F,XBOX ONE,63,10627
21416,Standard,Digital,USA,Kevin F,PC,0,36216
21417,Standard,Digital,USA,Kevin F,PC,1,20857
21418,Standard,Digital,USA,Kevin F,PC,2,15128
21419,Standard,Digital,USA,Kevin F,PC,3,13366
21420,Standard,Digital,USA,Kevin F,PC,4,12260
21421,Standard,Digital,USA,Kevin F,PC,5,11473
21422,Standard,Digital,USA,Kevin F,PC,6,10370
21423,Standard,Digital,USA,Kevin F,PC,7,9666
21424,Standard,Digital,USA,Kevin F,PC,8,9507
21425,Standard,Digital,USA,Kevin F,PC,9,9400
21426,Standard,Digital,USA,Kevin F,PC,10,9280
21427,Standard,Digital,USA,Kevin F,PC,11,9172
21428,Standard,Digital,USA,Kevin F,PC,12,9089
21429,Standard,Digital,USA,Kevin F,PC,13,9001
21430,Standard,Digital,USA,Kevin F,PC,14,8916
21431,Standard,Digital,USA,Kevin F,PC,15,8822
21432,Standard,Digital,USA,Kevin F,PC,16,8732
21433,Standard,Digital,USA,Kevin F,PC,17,8598
21434,Standard,Digital,USA,Kevin F,PC,18,8462
21435,Standard,Digital,USA,Kevin F,PC,19,8245
21436,Standard,Digital,USA,Kevin F,PC,20,8182
21437,Standard,Digital,USA,Kevin F,PC,21,8110
21438,Standard,Digital,USA,Kevin F,PC,22,8050
21439,Standard,Digital,USA,Kevin F,PC,23,7986
21440,Standard,Digital,USA,Kevin F,PC,24,7956
21441,Standard,Digital,USA,Kevin F,PC,25,7932
21442,Standard,Digital,USA,Kevin F,PC,26,7902
21443,Standard,Digital,USA,Kevin F,PC,27,7895
21444,Standard,Digital,USA,Kevin F,PC,28,7876
21445,Standard,Digital,USA,Kevin F,PC,29,7856
21446,Standard,Digital,USA,Kevin F,PC,30,7819
21447,Standard,Digital,USA,Kevin F,PC,31,7797
21448,Standard,Digital,USA,Kevin F,PC,32,7662
21449,Standard,Digital,USA,Kevin F,PC,33,7611
21450,Standard,Digital,USA,Kevin F,PC,34,7466
21451,Standard,Digital,USA,Kevin F,PC,35,7338
21452,Standard,Digital,USA,Kevin F,PC,36,7234
21453,Standard,Digital,USA,Kevin F,PC,37,7135
21454,Standard,Digital,USA,Kevin F,PC,38,6965
21455,Standard,Digital,USA,Kevin F,PC,39,6819
21456,Standard,Digital,USA,Kevin F,PC,40,6672
21457,Standard,Digital,USA,Kevin F,PC,41,6477
21458,Standard,Digital,USA,Kevin F,PC,42,6257
21459,Standard,Digital,USA,Kevin F,PC,43,5858
21460,Standard,Digital,USA,Kevin F,PC,44,5664
21461,Standard,Digital,USA,Kevin F,PC,45,5543
21462,Standard,Digital,USA,Kevin F,PC,46,5317
21463,Standard,Digital,USA,Kevin F,PC,47,5163
21464,Standard,Digital,USA,Kevin F,PC,48,5047
21465,Standard,Digital,USA,Kevin F,PC,49,4975
21466,Standard,Digital,USA,Kevin F,PC,50,4879
21467,Standard,Digital,USA,Kevin F,PC,51,4794
21468,Standard,Digital,USA,Kevin F,PC,52,4720
21469,Standard,Digital,USA,Kevin F,PC,53,4626
21470,Standard,Digital,USA,Kevin F,PC,54,4514
21471,Standard,Digital,USA,Kevin F,PC,55,4385
21472,Standard,Digital,USA,Kevin F,PC,56,4268
21473,Standard,Digital,USA,Kevin F,PC,57,4111
21474,Standard,Digital,USA,Kevin F,PC,58,3942
21475,Standard,Digital,USA,Kevin F,PC,59,3764
21476,Standard,Digital,USA,Kevin F,PC,60,3927
21477,Standard,Digital,USA,Kevin F,PC,61,3661
21478,Standard,Digital,USA,Kevin F,PC,62,3387
21479,Standard,Digital,USA,Kevin F,PC,63,3231
21480,Standard,Digital,USA,Kevin F,PC,64,2713
21481,Standard,Digital,USA,RPG 3,PS3,0,3827
21482,Standard,Digital,USA,RPG 3,PC,0,5297
21483,Standard,Digital,USA,RPG 4,PS4,0,422
21484,Standard,Digital,USA,RPG 4,PS3,0,1994
21485,Standard,Digital,USA,RPG 4,PC,0,4907
21486,Standard,Digital,USA,RPG O,PS4,0,25342
21487,Standard,Digital,USA,RPG O,PS4,1,10133
21488,Standard,Digital,USA,RPG O,PS4,2,7246
21489,Standard,Digital,USA,RPG O,PS4,3,5515
21490,Standard,Digital,USA,RPG O,PS4,4,4277
21491,Standard,Digital,USA,RPG O,PS4,5,3744
21492,Standard,Digital,USA,RPG O,PS4,6,3288
21493,Standard,Digital,USA,RPG O,PS4,7,3016
21494,Standard,Digital,USA,RPG O,PS4,8,2652
21495,Standard,Digital,USA,RPG O,PS4,9,2333
21496,Standard,Digital,USA,RPG O,PS4,10,2070
21497,Standard,Digital,USA,RPG O,PS4,11,1897
21498,Standard,Digital,USA,RPG O,PS4,12,1760
21499,Standard,Digital,USA,RPG O,PS4,13,1633
21500,Standard,Digital,USA,RPG O,PS4,14,1535
21501,Standard,Digital,USA,RPG O,PS4,15,1412
21502,Standard,Digital,USA,RPG O,PS4,16,1285
21503,Standard,Digital,USA,RPG O,PS4,17,1114
21504,Standard,Digital,USA,RPG O,PS4,18,863
21505,Standard,Digital,USA,RPG O,PS4,19,500
21506,Standard,Digital,USA,RPG O,XBOX ONE,0,26953
21507,Standard,Digital,USA,RPG O,XBOX ONE,1,16049
21508,Standard,Digital,USA,RPG O,XBOX ONE,2,11589
21509,Standard,Digital,USA,RPG O,XBOX ONE,3,9764
21510,Standard,Digital,USA,RPG O,XBOX ONE,4,8384
21511,Standard,Digital,USA,RPG O,XBOX ONE,5,7805
21512,Standard,Digital,USA,RPG O,XBOX ONE,6,7346
21513,Standard,Digital,USA,RPG O,XBOX ONE,7,6887
21514,Standard,Digital,USA,RPG O,XBOX ONE,8,6274
21515,Standard,Digital,USA,RPG O,XBOX ONE,9,5809
21516,Standard,Digital,USA,RPG O,XBOX ONE,10,5242
21517,Standard,Digital,USA,RPG O,XBOX ONE,11,4669
21518,Standard,Digital,USA,RPG O,XBOX ONE,12,4026
21519,Standard,Digital,USA,RPG O,XBOX ONE,13,3455
21520,Standard,Digital,USA,RPG O,XBOX ONE,14,3082
21521,Standard,Digital,USA,RPG O,XBOX ONE,15,2776
21522,Standard,Digital,USA,RPG O,XBOX ONE,16,2504
21523,Standard,Digital,USA,RPG O,XBOX ONE,17,2095
21524,Standard,Digital,USA,RPG O,XBOX ONE,18,1663
